title,reviews
"별 다섯개도 아깝지 않은 미동부여행,장호웅 가이드님이었기에 가능","한국에 도착한지 일주일이 되었지만
아직도 8박 10일의 추억이 가시지 않아서 몇 자 올립니다.
나이아가라의 웅장함과 주변 단풍은 그간 TV화면을 통해서 본 것과는 정말 상상이상이었습니다
더불어 장호웅 가이드님께서 일정 내내 친절하고 세심하게 챙겨주신 덕분으로 편안한 여행이 되었구요.
가이드님의 웃음은 진짜 천만불짜리였습니다.
조금도 지루하지않게 분위기를 리드해 가셨고, 그래서 더욱 즐거웠습니다.
장호웅 가이드님 감사합니다. "
꿈같던 시간.. 미동부 캐나다 여행,"공항으로 출발 담당자를 만나서 주의 사항을 듣고 비행기를 탓다
미국 입국 심사는 긴장했는데 여행 확정서를 보여주니 질문없이 그냥 통과해주신다.
대한항공 타고 마일리지 챙기고 맥주3캔에 영화 2편, 꿀잠자고 나니 뉴욕이당 ㅎ
  우리팀의 가이드님은 정유진님. 미국 시민권을 가지고 미술을전공하셨으며 서부에서도 가이드를 하셨다고 한다.
나름대로 꼭 필요한 선택관광을 추천해주셨고
나는 추천해 주시 관광을 다 신청하였으나 케이블카와 뉴욕야경은 날씨때문에 취소되어 환불받았다.
가이드님은 미국역사와 캐나다 역사에 대한 잘 설명해 주셨고 가이드 직업에 대한 나름 소신이 있으신듯했다.
나이아가라에서 호텔에 폰을 놓고 나왔는데 지인을 통해 찾아주셨다. 진심으로 감사드립니다.
이름만들어도 벅찬 뉴욕에서 자유의 여신상을 보고
워싱턴에서는 교과서에서 본 링컨 기념관의 동상 토마스 제퍼슨 기념관 백악관, 국회의사당을 둘러보고
이번 여행의 핵심인 나이아가라로 향했다.
세계 3대 폭포 중의 하나로 말로만 듣고 사진으로 보던 그 유명한 폭포를 눈으로 직접 보다.
날씨가 도와줘해 할수 있다는 헬기투어를 하고
바람의 언덕, 혼불라호 타고 폭포 밑에서, 지면에서, 스카이론타워에서 식사하며,
마지막으로 헬기를 타고 둘러본 나이아가라는 보는 위치 마다 다른 모습이다.
미래도시느낌의 토론토로 이동.
천섬은 10월까지만 관광이 가능해서 방문하지 못하였다.
몬트리올 시내 관광
실내 장식이 화려한 노트르담 성당의 내부도 관람하고
이번 여행에 가장 기대를 했던 퀘백에서 인증샷찍고
보스톤으로 출발.
MIT를 경유 하며 가이드의 보스톤에 대한 해박한 설명 참 유익했다.
하버드 대학에 들어가 도서관에 대한 설명과 영화 러브스토리 찍은 곳 등
우리 일행은 쪽문으로 들어가서 졸업식 하는 장소에서 기념 촬영을 하고
퀸시마켓의 유래를 듣고 우드베리 쇼핑몰에 들어가 자유 시간을 보낸 뒤
꿈같은 여행을 마쳤다.
정유진 가이드님, 
오랜 가이드 경험을 통해 빡빡한 일정을 빈틈없이 잘 진행해 주시고
한 가지라도 더 경험하고 둘러볼 수 있게 애써 주셔서 감사드립니다."
미동부 여행 장호웅가이드님과 기사님 감사합니다.,"미동부여행 10월 5일부터 7박 10일 다녀왔습니다. 장호웅 가이드 덕분에 아주 즐거운 여행이었습니다.손님들을 위해 최선을 다하는 프로정신이 보기 좋았습니다. 같이 여행했던 분들도 모두 다른 사람을 배려해서  더욱 즐거웠습니다.뉴욕의 낮과 밤, 워싱턴 DC, 나이아가라의 폭포는 지금도 생생합니다.퀘백에서 날씨가 좀 아쉽지만 그것도 추억이 될 겁니다. 캐나다와 버몬트의 단풍도 잊을수 없고 우드버리로 가는 길에 우연히 본 전경도 너무 멋졌습니다. 특히 장거리 안전운전해주신 기사님께도 감사드리고 힘내세요..보스톤 일정도 좋았습니다.하버드 동상에서 졸업하신 분들 축하드리고 야구장도 스쳐지나갔지만 직접 가서 보고싶도 보스톤마라톤도 참가하고 싶네요.보스톤은 유학하기도  참 좋을 것 같습니다. 버스에서 흥겨웠던 기억도 오래 기억될것 같습니다.한가지 뉴저지 숙소는 조금 더 개선되면 좋을 것 같습니다.
장호웅 가이사님, 운전기사님 잘 지내시고 같이 여행했던 분들 모두 건강히 잘 지내세요^^ 감사합니다.~~"
베스트 (상세후기) 미동부 & 캐나다.. 최고의 장호웅 가이드님과 함께 ~ ★,"올 년초부터 계획했던 미동부 + 캐나다 10/5~10/14 일정.. 드디어 출발이 다가왔다.
아침 7시 30분 모집이였지만, 날 밤을 지새우고 공항에 도착하니 6시 20분... 매번 올때마다 느끼는거지만 공항은 언제와도 사람이 늘 많고 북적여서 여행을 떠나는 사람의 마음을 더 들뜨게 한다. 
  1일차 : 10월 5일 am 10:30 아시아나 인천 -> 뉴욕
  2일차 : 첼시마켓, 뉴욕 5번가 거리
  14시간 가량 장시간 비행기 타고 드디어 뉴욕으로 IN~ 입국 수속 마치고 JFK 공항에서 장호웅 가이드님 만나 시내로 이동 한 후 첫 끼니로 한식 비빔밥을 맛있게 먹고 뉴욕 거리는 버스로 경유, 이후 첼시마켓에서 자유시간 가진 후 숙소에 도착~
    3일차 : 워싱턴 스퀘어 개선문, 황소동상, 겁 없는 소녀상, 피어15 크루즈 탑승, 엠파이어 스테이트 빌딩 전망대, 센트럴파크 , 트럼프 타워, 세인트 존 더 디바인 대성당, UN 본부 미진행
  뉴욕 시내 관광을 하고... 엠파이어 스테이트 빌딩 전망대에 올라 구경하였지만 안개가 끼어 있어 멀리까지 보진 못했다.
황소동상에서 많은 사람들과 5번가 거리 등 뉴욕 시내를 다니고 센트럴 파크에 가서 나홀로 집에 촬영했던 호텔과 트럼프 타워 구경, 트럼프 타워에 들어가려고 했으나 입장시 가방 검사 줄이 길이 길어서 그냥 나왔다.
피어15 크루즈 탑승 후 드디어 자유의 여신상이 보인다. 미디어에서만 보던 자유의 여신상을 보니 신기방기 ㅎ. 그리고 911 테러로 무너진 건물 자리에 다시 지어진 원월드 트레이드 센터는 배 안에서만 사진을 찍고.. 이후 UN 본부로 가려고 했으나 러시아워로 인해 아쉽게도 근처에 가지 못했다. 이후 세인트 존 더 디바인 대성당 앞에서 가이드님의 해박한 설명에 빠져들고 하루 일정 마무리..
  워싱턴 스퀘어 개선문
  겁 없는 소녀상
  피어15 크루즈 탑승
  자유의 여신상
  브루클린 브릿지
    원월드 트레이드 센터
  엠파이어 스테이트 빌딩
  트럼프 타워
  센트럴파크
  세인트 존 더 디바인 대성당
    4일차 : 국회의사당, 스미소니언 박물관, 백악관, 워싱턴 기념탑, 토마스 제퍼슨 기념관, 한국전 참전용사 기념비, 링컨 기념관
  국회의사당, 백악관에서 인증샷을 남기고... 스미소니언 박물관으로 이동. 박물관엔 정말 볼 것이 많았는데 천천히 관람하기에는 시간이 많이 모자랐다. 이후 토마스 제퍼슨 기념관을 구경하고 한국전 참전용사 기념비 있는 곳에 갔다. 바라보고 있는데 마음이 숙연해지면서 지금 내가 이렇게 좋은 환경에서 살 수 있다는 것이 감사하였다. 많은 사람들의 희생을 기리기 위해 일행 모두 묵념을 하였다.
  국회의사당
  백악관
  스미소니언 박물관 중 다이아 전시물
  워싱턴 기념탑
  토마스 제퍼슨 기념관
  링컨 기념관
  한국전 참전용사 기념비
    5일차 : 젯보트 탑승, 헬기투어, 와이너리, 꽃시계, 월풀 방문, 나이아가라 테이블락 짧은 자유시간, 스카이론 저녁
  장호웅 가이드님께서 강력추천 하신 젯보트를 타러 이동~
여름엔 어느 자리에 앉든 전부 물에 젖지만, 지금은 추워서 맨 뒷자리 말고는 지붕이 있어 괜찮다고 하셔서 옵션 하기로 결정.
자리가 없어 맨 앞에 앉았는데.. 안 젖는다고 생각해서 좋아했지만... 그것이 오산이였다..
맨 앞자리는 뱃머리가 파도에 젤 먼저 맞닿아... 시간이 지나니 조금 울렁거리기까지 했다. 그래도 익사이팅하고 나름 재미도 있었고 스트레스가 조금 풀리는 기분이였다~
다 끝나고 헬기를 타러 갔다. 헬기는 처음부터 옵션을 하겠다는 생각으로 온건데.. 정말 후회없을만한 선택이였으며 너무 예뻤다.
그렇지만 생각보다 한 바퀴 탑승시간이 너무 짧았고 조금 더 나이아가라 폭포에 가까이 갔으면 하는 바램이 있었다. so. 강력추천!!
이후 와이너리 농장에 가서 아이스 와인 시음을 하였는데.. 와우! 스위트 하고 맛있었다..
다음 코스인 꽃시계 및 월풀에 가서 인증 사진을 찍고 드디어 나이아가라에 입성...
와~ 진짜~ 와~ 경이롭다... 멋있다... 어떻게 이런 경치와 경관이 나올 수 있는지 환상적이라는 말이 절로 나온다.
짧게 자유시간을 가지고 옵션으로 선택한 스카이론 타워에 가서 저녁으로 스테이크를 먹었다.
처음엔 적지 않은 금액에 망설였지만.. 회전하는 식당에서 멀리 나이아가라 폭포 절경을 바라보는 순간... 비쌌지만 선택하길 잘했구나 라는 생각이였다. 낮에 보는것과 달리 야경도 폭포도 진심 너무 너무 예뻤다.
  젯보트 탑승
  헬기투어
  헬기 투어 중 하늘에서 찍은 미국 폭포와 캐나다 폭포
  와이너리 농장
  꽃시계
  월풀
  스카이론 타워 및 야경
  나이아가라 야경
    6일차 : 나이아가라 테이블락 자유시간, 시닉터널, 혼블러워호 탑승, CN타워, 디스틸러리 디스트릭트, 구시청 & 신시청
    아침에 나이아가라에서 자유시간을 갖고, 노랑 우비를 입고 시넉터널 투어를 하기 위해 내려갔다. 동굴을 지나 나이아가라 폭포가 내 오른쪽에 똭! 헐.. 대대애박~ 뷰티풀~~ 이럴수가... 무지개도 보고.. 정말 보러 오길 잘했다...
이후 나이아가라의 메인 코스... 혼블러워호 탑승하러 갔다. 이번엔 빨간색 우비를 입고 유람선 탑승.. 선미로 가고 싶었으나 이미 사람들이 많아서 앞에 진입하기란 쉽지 않았다.
미국 폭포를 지나 캐나다 폭포 앞으로 다가갈수록 자연 미스트 대 방출... 아직 가까이 가지 않았는데도 눈을 뜰 수 없을 정도로 물보라가 일어 눈을 흠치며 겨우 폭포를 보는데..
와.. 이건 정말 직접 보지 않는 한 말로 형용할 수 있는 표현이 없었다. 말 그대로 경이롭다.. 예술!! 유람선 한번 더 타고 싶었다..
이후 점심을 먹고 CN 타워에 올라가진 않았지만 근처에서 사진을 찍은 후 노랑풍선에서만 특전으로 예전 양조장을 개조해서 꾸민 디스틸러리 디스트릭트에 갔다. 자유시간을 가지며 사진을 찍고 토론토로 이동~
토론토 메인 코스인 TORONTO 로고와 함께 사진을 찍고 오늘의 일정을 마무리 하였다.
  테이블락
  나이아가라 파노라마 전경
  혼블러워호 탑승시 찍은 미국 폭포와 캐나다 폭포
  시닉터널
  디스틸러리 디스트릭트
  토론토 구시청 & 신시청
   CANADA / TORONTO 로고
    7일차 : 천섬, 메종뇌브 동상, 구시가지(자끄카르티에 광장), 노틀담 성당
  천섬 유람선 투어를 한 후 락포트에서 점심 먹고 몬트리올로 이동. 중간 휴게소에서 캐나다에서 유명하다는 팀홀튼 아이스캡을 마셨다.. 오웃~ 맛있다 ㅎ.
몬트리올 구시가지 거리에서 자유시간. 노틀담 성당 외관과 거리 상점 구경을 한 뒤 옵션으로 선택한 랍스터를 먹으러 갔다.
옵션으로 선택한 저녁 모두 맛도 크기도 괜찮았다.
   천섬
  노틀담 성당 / 메종뇌브 동상
  자끄카르티에 광장
  나이아가라 스카이론 타워 스테이크 / 몬트리올 랍스터
      8일차 : 몽모렌시 폭포, 퀘백 구시가지, 샤토 프링트낙 호텔
  아침부터 비가 많이 왔다.. 오늘이 이번 여행 일정 중 단풍 구경의 하이라이트인데.. 여행 일정 중 단 하루 비가 왔는데 하필 오늘.. ㅜㅜ
몽모렌시 폭포에 도착 후 다리는 건너는데.. 비바람이 ㅠㅠ 우산이 뒤집어질 정도로 바람이 많이 불어 소용없었다.. 날씨는 한겨울 같이 느껴져 너무 추웠다.
그래도 구경을 해야하기에 발걸음을 옮겼다. 비가 와서 그런지 폭포는 물이 많아 예뻤으나.. 너무 추워서 사진을 찍는 것 조차 힘들었다.
단풍이 제법 예쁘게 들어 날씨만 좋았더라면 하는 아쉬움이 들었다.
케이블카를 타고 내려오는데 밖/안의 온도차로 인해 케이블카 안에 김이 서려.. 밖을 볼 수가 없었다.. ㅜㅜ
그렇게 짧게 몽모렌시 폭포 투어를 마치고 퀘백 구시가지로 이동.. 여전히 비바람이 몰아치는 바람에 너무 추웠다. +_=
김고은이 공유에게 시집간다고 프로포즈 한 장소에서 한 컷, 빨간문에서 한 컷 찍고 자유시간..
자유시간이 얼마 없었지만 샤토 프링트낙 호텔을 꼭 봐야 한다는 생각에 찾아나섰다.
골목을 지나지나 호텔에 가서 인증샷을 찍고 정말 정말 아쉬운 마음으로 버스에 올랐다.
날씨가 좋지 않아 어려움이 있었긴 하지만.. 퀘백 내에서의 투어 시간이 넘 적어서... 구경을 많이 하지 못했다.
그렇게 이동하는 길 버스 안에서 예쁘게 물들은 단풍을 많이 봐서.. 그나마 위안이 되었다.
  몽모렌시 폭포
  퀘백 구시가지
  샤토 프링트낙 호텔
  길가에 핀 단풍
    9일차 : 퀸시마켓, 하버드대학, 우드버리 아울렛, 뉴욕야경
  하버드 대학교에서 장호웅 가이드님께서 손수 준비하신 하버드 대학교 졸업 가운과 모자를 가족별로 인증샷을 다 찍어주셨다. 짱짱짱! 이건 우리 팀 만의 특권이다. 다른팀은 이런거 없었고 지나가면서 다들 부러워 하는 것 같았다. ㅎㅎ
우드버리 아울렛에서 쇼핑 및 자유시간 갖고 뉴욕 야경을 보러 갔다~ 강가에 비친 뉴욕 건물 전경이 더 반짝이는게 마지막 밤이라 그런지 더더욱 아쉬웠다..
  퀸시마켓
  하버드대학 존 하버드 동상
  뉴욕야경
  락펠러센터
    10일차 : 뉴욕 -> 인천..
    10일이란 시간이 LTE 급으로 빠르게 흘러 지나가버렸다.
이번 여행은 장호웅 가이드님을 만나 여행이 더더욱 즐거웠고, 일행 중 어르신 한 분께서 부가이드님로 공식 임명 되면서 매일 매일 가이드님과 함께 우리들에게 즐거움을 선사해주셔서 장거리 이동에도 불구하고 지루하지 않고 즐겁게 지낼 수 있었다.
몽모렌시에서 기상악화로 비바람이 몰아치는데도 우산없이 비 맞아가시면서 일행별로 사진을 다 찍어주신 후 감기에 걸리신 가이드님의 헌신적인 모습에 감동하였다. 식사도 거의 안하시고 계속 우리 일행을 챙겨주시며 하나라도 더 알려주시고 나눠주시고 직업이 아닌 인간적인 면으로 항상 기쁨과 웃음을 주셨던 가이드님의 열정에 박수를 보내드립니다.
다른 나라와 달리 미국 패키지는 늘 인원수가 많다고 하는데 저희 46명과 9일동안 동고동락 하셔서 휴식 시간을 가지셔야 하는데 바로 다른팀 맡으시러 워싱턴으로 가시는 모습에 너무 수고하셨다고 다시 한번 말씀드리고 싶습니다. 중간에 개인사정으로 끝까지 함께 하지 못했지만 7일동안 정말 편안하고 안전하게 운전해주신 대표님.. 기사님도 정말 감사드립니다.
두 분 정말 고생 많으셨습니다. 덕분에 즐거운 여행 하고 한국에 복귀하여 일상 생활로 돌아왔습니다.
다른 분들도 나중에 미동부 + 캐나다 가시는 분들께서 장호웅 가이드님을 만나신다면.. 여행 내내 웃음꽃이 피고 즐거움 +100 확정입니다. ^^"
미동부 나이야가라로 간다!,"미동부 패키지 여행을 설렘과 약간의 걱정으로 시작하여  멋진 추억의 한 장면으로 남게된 사연을 여기 후기로 남김니다.
드뎌 여행 출발!- 샌프란시스코에서 뉴욕행 환승 (짐을 바로 컨베이어로 바로 붙일 수 있고, 이동 동선이 길지 않고,환승시간이 딱 맞아서 만족)-
뉴욕도착- (여러 항공 노선과 현지에사 합류한 분들과 합하여 54분!ㅠㅠ)- 약간의 걱정이 되기 시작함. - 여행은 먹는거 자는거 보는거라고 하기도 합니다만, 역시 백미는 가이드 아니겠습니까!
우리를 맞이한 가이드!: 패셔너블환 옷과 중저음의 목소리와 특이한 웃음소리와 사투리로 무장한 장호웅씨!
맨하탄 부터 여행 시작- 첫날부터 아제 개그로 시작하여 버스안을 온통 웃음의 도가니로 만들기 시작.....꽉찬 버스안 여행이 지루하지 않고 재미있을거란 기대감 상승.!!!
나이야가라로 가는 버스안- 장거리 여행시간 내내 아제 개그로 온통 웃음의 도가니!
이동 중에 적절허하고 전문화된 여행지 설명도 덧붙이는 센스까지!
여행의 지루함은 가라! 나이야가라! ㅎㅎ 나이야가라!
식사시간도 타사 여행팀보다 조금 먼저 여유롭게, 구경시간도 아주 적절히 배려 하는 가이드의 노하우! 박수 짝짝짝!
나이야가라의 자유산책시간과 폭포아래쪽  동굴여행 과 회전 전망대에서의 식사와 밤의 불꼿쑈도 잊지 못할 한 장면이였습니다.
퀘벡의 도깨비 드라마 촬영비 방문....ㅎㅎㅎ 좋았어요. 마치 우리가 드라마 주인공 처럼 사진도 찍고 폼도 잡고....ㅋㅋ
마지막 밤- 한식이 그리울때에 딱 맞춰 우리를 한식으로 초대한 가이드의 섬세함에 기분 업!- 내일 공항 픽업은 다른 가이드가 할거라며 모두 와 아쉽게 장호웅씨와 작별인사- 우리 ua항공팀 34명은 새벽에 출발이라버스에 올랐는데....
 아! 거기 장호웅 가이드가 다시 등장! 모든 버스내가 환성과 박수로 가득참.- 멋진 헤어짐! 멋진 추억! 멋진 가이드! 좋았어요 !
뉴욕에 가시면 장호웅씨 한번 찾아보세요. 아주성실하고 재미있는 분 입니다 .그런 가이드를 확보한 노랑풍선에도 축하를 보냅니다.
       "
장호웅 님과 함께한 너무 시간가는줄 모르고 즐겼던 미동부 캐나다 10일 여행,"장시간의 비행시간이 두려워 선뜻 떠나지 못하는 터이지만  그래도  더 늦기전에 떠나자 해서 이리저리 시간을 맞춰 떠난 미동부 여행 ...
그런데 뉴욕에 도착하여 장호웅   가이드님을 만나 여행 하면서   너무 오길 잘 했다는  생각이 들기 시작 했다 .
몇천 킬로를 버스로 이동하면서 지루한줄 모르고 웃고 신나 했으니....
손님중 한분이 다리를 삐끗하여 퉁퉁 부었는데  장가이드님이 그분을 업고 계단을 오르락 내리락 하며  보살피시고
참 보기드문 훈훈한 모습이었습니다 .
장가이드님  덕분에 너무 재밉고 시간 가는줄 모르고 여행을 즐겼습니다 .
너무 감사 드리고  다시 만나기를 기대 합니다 ."
장호웅 가이드님과 함께한 미동부 보스톤 케나다 여행 즐거웠습니다,"많은 인원과 지루 할수있는 긴여행을 잠시도 쉬지않고 함께해준 장호웅님께 감사드립니다. . .
다음에 또함께할수 있었어면 그또한 즐거움 이 될수 있어리라 생각 합니다.
대구 오심 참소주 한잔 합시다. . .
여행 즐거웠습니다.
노랑풍선 고 마워요. . . ."
"너무 즐거웠던 미동부,나이아가라, 캐나다 여행기^^","여전히 바쁘실 simon, 이동훈, 박부자 가이드님 ㅋㅋ 잘 계시지요?!
다시 한번 더 덕분에 넘나 알찬 여행, 좋은 추억 남기게 해주셔서 감사드립니다^^
아주 많이 오래 기억에 남을 가이딩일 것 같아요~
이번여행을 통해 노랑풍선을 첨 이용하게 되었는데 가이드님들 덕분에 노랑풍선 이미지가 넘 좋아져서 앞으로도 쭉 이용할 것 같습니다.
그리고 넘나 친절하게 상담해주신 담당자 분도 꽤 기억에 남네요, 감사합니다!!
아주 럭키한 여행, 같이 동행했던 분들들도 넘 보고싶어요~~감사했습니다  
건강히 잘 지내시길 바랄께요!!^^"
미동부 8박10일 인솔자 김민수 가이드 켑짱,"김민수 인솔자님 캡짱!
김민수가이드님의 해박한 지식의 관광설명이 좋았고,  버스기사Mr.알렌 너무 친절해서 8박10일동안 즐거운 여행이었습니다.'
버스에서도 쉬지않고 너무 열심히 설명을 하셔서 가이드님 목이나 건강에 무리가 가지 않을지 염려가 됩니다.
조금은 쉬엄쉬엄 하셔도 괜찮을듯 하네요. ^^
같이 여행했던 모든분들 즐거웠고 행복했습니다.감사합니다.
인솔자님 과 안전하게 운전해주신 미스터 알렌덕분에 재밌고 알찬 여행 잘 다녀 왔습니다. 감사 합니다👍😊"
- 정유진 가이드와 함께한 미동부 캐나다 여행 very very good!!! -,"올해 우리 부부 6월 2일 미서부 3대 캐년 여행을 마치고 설렘과 흥분을 잊지 못해 이번 가을은 가족 모두 미동부여행을 계획하여 노랑풍선을 다시 두드렸다. 10월 17일 인천을 출발하여 약 13시간의 비행하여 도착한 뉴욕JFK 공항은 입국신고로 2시간 이상 걸려 미국 공항수속을 어려움을 확인하고 밤 늦게 뉴저지의 호텔에 도착하였다.
둘째 날, 조식 후 맨하탄으로 이동하여 시내관광과 유람선을 타고 자유의 여신상을 관람하고 엠파이어스테이트 빌딩과 UN본부, 록펠러센터, 타임스퀘어 등을 본 후 석식 후 호텔에 들어시차적응 등으로 피곤하여 정신없이 잠에 들었던 기억이 난다.
셋째 날, 조식 후 정유진 가이드와 함께 워싱턴을 관광하게 되는데 가이드의 능력을 보여주기 시작했다. 많은 관광객으로 붐비는 워싱턴을 적당한 시간배정과 식당 히바치 일식 뷔페에서의 빠른 도착으로 수월하게 철판요리를 맛볼수 있었고, 스미소니언 자연사 박물관, 제퍼슨 기념과 링컨기념관 워싱턴 기념비 오벨리스크 등등을 여유 있게 관람할 수 있어서 좋았다. 워싱턴이 계획도시로 동서남북의 건물등을 자세한 설명으로 흥미를 갖게 해주었고 특히 한국전 참전 용사 기념비를 관람하며 비극의 한국전쟁에 대해 되새기는 시간을 가져 좋았다. 해리스버그로 가는 길에 먹은 석식 불고기 전골은 여행 중에 먹는 집밥 같은 느낌이어서 좋았다.
넷째 날, 지난밤 해리스버그에서 호텔 투숙 후 새벽 3시50분 모닝콜 조식 후 5시 출발하여 나이아가라로 향하였다. 나이아가라는 미국쪽에서의 관람과 캐나다 쪽에서의 관람상품이 상이하여 두 가지를 모두 경험하였는데 미국 쪽에서 제트보트를 타고 나이아가라 물쌀과 절벽을 관람하며 흥분된 시간을 보냈고 캐나다 쪽에서는 헬기투어로 전체의 전망과 나이아가라 바람의 동굴 등을 보며 엄청난 물소리와 무지개 등등을 보며 여행 절정의 순간들을 보내게 되어 몹시 흥분된 날을 지냈던 것 같다. 호텔로 돌아와 호텔앞 아울렛 매장에서 쇼핑과 함께 충분한 수면 시간도 가져 좋았다. 가이드의 눈치 빠른 일정으로 저녁은 피로회복과 여유로운 일정을 가져 좋았다.
다섯째 날, 어제의 흥분이 연장되어 나이아가라 폭포에 가서 빨간 우비를 입고 혼블로어 호를 타고 폭포에 최대한 가까이 가서 폭포를 관람하여 흥분된 기분을 많이 누릴 수 있어 좋았다, 물론 기다림의 시간 없이 동선을 짜 놓은 가이드의 능력이라 생각된다.이어 스카이 돔에 올라 나이아가라 폭포를 배경으로 연어 스테이크를 먹으며 나이아가라를 음미하며 가족 모두 행복한 시간을 가졌다. 이어 토론토로 가서 CN타워에 올라 시가지 관람과 함께 토론토의 신,구시청 관람하였고 차이나타운 한인타운을 경유하여 호텔로 가는 길에 먹은 굴비구이가 맛있었다.
여섯째 날, 꼭 보고 싶었던 천섬을 유람하였다. 천섬 가는 길은 캐나다의 단풍으로 보기 좋았고, 많은 이야기를 가진 볼트성을 중심으로 제일 작은 장모성 기타 예쁜 별장을 관람하며 상쾌한 기분과 함께 몬트리올로 이동하여 구시가지를 중심으로 관람하며 석식은 캐나다의 유명한 요리 랍스터를 먹었다. 이날 역시 눈치빠른 가이드의 선착장 예약이 잘되어 기다림없이 천섬을 관람하였던 기억이 난다. 가이드님 짱!!!
일곱째 날, 유네스코 문화 유산의 도시이자 드라마 “도깨비” 촬영지 퀘벡을 관광하며 즐거운 시간을 보냈었다. 화려한 샤또 프롱트낙 호텔, 로얄 광장과 은탁이와 도깨비가 함께 했던 빨간 문과 크리스마스 가게 등을 보며 드라마 도깨비를 잠시 음미하기도 하였다. ㅎㅎ캐나다를 뒤로하고 다시 미국쪽으로 이동하며 콩고드 호텔에 묶었다.여덟째 날, 보스톤으로 이동하여 퀸시마켓과 하버드 대학 캠퍼스를 관광하였고 우드버리아울렛에서 3시간 쇼핑시간을 가졌다. 이후 공항으로 이동하여 비행기를 타고 미국여행을 마쳤다.
이번 여행을 하면서 좋았던 점 – 연이은 맑은 날씨로 파란하늘과 어우러진 미국의 동부와 빛나는 단풍과 나이아가라의 생생한 풍경을 고객에게 좀더 보여주고자 노력하는 정유진가이드의 활동으로 여행 내내 별 기다림 없이 다음 순서를 체험하여 좋았다.
아쉬웠던 점 – 약 4,500km의 장거리 버스여행을 8일간으로 나누어진 여행으로 매우 빠뜻한 일정으로 경유관광을 일부 없애면 좀 더 여유 있는 여행이 되지 않을까 생각이 든다."
