country,cleaned_sentences
하노이,진봉 최고 하노이 가족 어버이날 맞이 부모님 해외여행 여러 가격 발견 원래 분만 워낙 저렴하다 가격 가족 가게 가족 해외여행 부모님 모시 베트남 만난 팀빨 구성 대가족 가족 딱하다 환경 실제 옵션 부분 봉기 고생 예약 상담 통해 옵션 워낙 저렴하다 가격 당연하다 옵션 옵션 오신 옵션 추가 당황 부분 고객 여행지 옵션 고객 피해 미처 고객 일도 의견 통일 봉기 현명하다 대처 능력 상상 하니 최악 분야 실력 능력 하노이 닌빈 닌빈 하롱베이 하롱베이 하노이 목적지 끊임없다 얘기 지루하다 봉기 도움 표현 진봉 부모님 분만 해외여행 가족 해외여행 추억 항상 즐겁다 행복하다 항상 행복하다 건강하다 감정 작성
하노이,김수현 하노이 하롱베이 가족 즐겁다 베트남 하노이 하롱베이 가족 가게 날씨 만난 제일 김수현 부모님 좋아하다 친언니 편안하다 즐겁다
하노이,하노이 하롱베이 오후 즐겁다 행복하다 재미나 베트남 역사 생활 주어
하노이,직원 2019 03 14 2019 03 18 베트남 하노이 캄보디아 씨엡립 출장 1일 08 00 김해 국제공항 비엣젯 항공 981 기내식 유상 판매 사전 구매 기내 구매 11 05 하노이 국제공항 오전 공항 공항 박항서 대표팀 감독 광고 판이 베트남 박항서 감독 간접 3월 하노이 날씨 6월 기온 아침 저녁 우천 기온 대비 여벌 도움 프로그램 박항서 감독 이승기 출연 유명하다 감독 자주 한국인 지인 인기 식당 음식 비싸다 항상 문전 시르다 바딘 광장 호치민 생가 기둥 사원 바딘 광장 광화문 광장 호치민 국회의사당 호치민 묘지 안치 호치민 시신 직접 5분 1시간 30분 야하다 2월 북미 정상회담 영향 보안 검색 대가 설치 서양 중국 크게 증가 호치민 생가 호치민 물건 보존 관광 굉장하다 검소 베트남 국민 존경 인물 한눈 계기 통킨쇼 하노이 시내 차량 40분 50분 물위 인형극 무용 형태 굉장하다 스케일 공연 대사 동작 음악 공연 야외 날씨 영향 기피 필수 2일 요셉 성당 요셉 성당 하노이 중심부 한국인 카페 방문 16 30 하노이 국제공항 18 15 씨엠립 국제공항 씨엠립 공항 리노 베이 깔끔하다 공항 문재인 대통령 부부 환영 사진 활주로 한눈 크게 석식 3일 앙코르 유적지 앙코르왓 사원 관광 캄보디아 대표 관광지 이자 유네스코 지정 불교 성지인 앙코르왓 사원 전세계 자유 1년 프롬 사원 바이욘 사원 앙코르와트 사원 사원 밀집 사진 매표소 티켓팅 먼저 사원 입구 항상 티켓 확인 굉장하다 덥다 날씨 가치 웅장 신비하다 정상 사원 보지 기회 방문 멀다 타국 대통령 가까이 기회 석식 씨엠립 북한 식당 식당 가득 북한 운영 식당 20 초반 여직원 구성 대학생 실습 3년 근무 북한 업무 무대 공연 공연 구성 다양하다 흥미롭다 공연 여행자 거리 4일 톤레삽 호수 수상 마을 동양 최대 호수 우기 크기 경상 북도 엄청나다 크기 호수 호수 물위 형성 수상 마을 모터보트 수상 마을 선착장 쪽배 수상 마을 관람 베트남전 전쟁 피해 캄보디아 피난 베트남인 형성 베트남 캄보디아 국가 국민 호수 마을 형성 중식 쇼핑 센터 방문 상황버섯 잡화 퍼시픽 새롭다 리노 베이 굉장하다 깔끔하다 느낌 왓트 마이 사원 작다 킬링필드 사원 킬링필드 사건 당시 학살 유골 리기 사원 작다 당시 우물 발견 유골 육안 확인 당시 학살 장면 표현 그림 전시관 19 05 씨엠립 국제공항 20 50 하노이 국제공항 01 00 하노이 부산 하노이 공항 승객 입국심사 승객 경우 입국심사대 맞은편 왼쪽 사진 탑승수속 실시 표지판 오른쪽 사진 이동해 수하물 검사 야하다 탑승수속 씨엡립 하노이 구간 탑승권 확인 하니 소지 07 00 김해 국제공항 짧다 기간 개국 실속 기회 깊다 국내선 비행 개성 매력 캄보디아 방문 옛날 꾸준하다 보존 20 세기 최악 사건 킬링필드 인하다 성장 캄보디아 계기 수도 지역 장소 역사 행전 공부 간다 의미 출장
하노이,베트남 하노이 3월 10일 베트남 하노이 이재준 친절하다 고맙다
하노이,북미 정상회담 하노이 27 4일 하노이 12월 예약 하필 북미 정상회담 통제 다행하다 김영수 조율 통제 바딘 광장 문묘 호치민 생가 대체 관광지 하노이 박물관 호안끼엠 호수 스트릿 트카 탑승 김정은 위원 베트남 주석 회담 만찬 도로 통제 도로로 어마어마하다 오토바이 오도 가도 3시간 움직 멘붕 계속 차안 미안하다 맥주 박스 과자 달라 경찰 빼기 안보 직접 교통 정리 짜증 내시 짜증나다 지루하다 부분 덜하다 계속 미안하다 신경 김영수 로컬가이드 성함 하이난 고생 추억
하노이,하노이 하롱베이 옌뜨 확행 2월 14일 18일 5일 하노이 하롱베이 옌뜨 고향 친구 넷이 공교롭 북미 정상회담 며칠 전이 공항 검색 성가시다 살짝 염려 전혀 나이스 비소 심심찮 워리 15 데리 대치 높다 웬걸 베트남 진심 레알 재미있다 일등 공신 매칭 조재학 철학 곳곳 알차다 적절하다 베트남 소개 베트남 존중 진정 자세 기분 나쁘다 재치 지침 넘침 유머 성실하다 하노이 스트리트 야간 광장 자유 로움 담백하다 편안함 일상 흥겹다 길거리 댄스 호안끼엠 호숫가 산책 하롱베이 티비 스피드보트 원숭이 조우 한가롭다 에코 레이스 선상 만찬 해변 산마루 아름답다 절경 테마 파크 자유 로움 아뵤 이소룡 스티브 잡스 왕림 시공 뻘뻘 신나다 막간 농구 게임 와우 옌뜨사원 정갈하다 소박하다 등정 바램 바딘 광장 호치민 관저 진짜 리더 정신과 의연하다 베트남 쉬임 선하다 영향력 롯데 타워 72 타워 흐뭇하다 쇼핑 방문 베트남 마사지 태국 능가 살뜰 볼거리 거리 쏠쏠하다 재미 재미 친구 두드러기 동행 약국 방문 금세 안이 상태 안약 시전 친구 소진 급체 고생 50 중반 아줌마 전혀 불편 소중하다 당하다 장사 진리 매일 이기 일상 즐거움 행복하다 여운 진행형 이기 모자 부부 가족 부자 장님 친구 고마움 전하 고자 행복하다
하노이,하노이 덕기 부모님 누나 내외 열성 아무렇다 인원 확인 최악 국어 재미 의욕 예약 착오 인하다 대기 30분 호치민 생가 본인 아무렇다 세상 자유여행 하내 달라 명절 이해 이건 덕기 참고
하노이,민병석 베트남 하노이 하노이 부부 하노이 날씨 하노이 깊다 민병석 노력 힘드다 부분 민병석 인하다 즐겁다 젊다 나이 대한민국 아들 깊다 베트남 가면 사고 쇼핑 민병석 항상 행운 화이팅
하노이,직원 가성 마음속 힐링 하노이 하롱베이 방사 5일 1일 김해 국제공항 하노이 바이 국제공항 항공 유류 좌석 에어부산 라운지 편안하다 항공 저녁 자녀 가족 출출하다 간식 대용 부족함 라운지 참고 탑승 5시간 비행 6년 하노이 바이 국제공항 공항 규모 깔끔하다 변화 깜짝 공항 수속 해외여행 필수 유심 구입 조찬 반갑다 인사 1시간 첫날 숙박 하노이 라파즈 특급 체크 친절하다 체크 내일 기대하다 편안하다 꿈나라 2일 방사원 관광 유네스코 자연 유산 하롱베이 하롱 테마 파크 베트남 전통 수상 인형극 관람 하노이 하롱베이 방향 방사원 2시간 베트남 사찰 방사원 전국 베트남 불교 신자 불공 웅장 절경 아름답다 일본 사원 느낌 기도 한편 중국 분위기 조경 아름답다 오르막 시원하다 바람 기분 금강산 후경 지식 곰탕 익숙하다 치킨 감자전 라이스 페이퍼 짜조 맛있다 부족하다 리필 가능 유네스코 자연 유산 하롱베이 3시간 소요 2년 오픈 하롱 테마 파크 선택 관광 50 판매 주변 추천 케이블카 타워 세상 높다 188 케이블카 230 수용 가능 인하다 기네스북 명패 입구 일본 분위기 빨간색 나무 자재 건물 케이블카 전경 지인 웨딩촬영 저녁 노을 관람차 탑승 야경 코스 금방 좋아하다 수상 인형극 녹음테이프 인형극 하롱베이 무대 실제 예술가 노래 인형극 언어 베트남어 말씀 집중 무대 3일 하롱베이 관광 석회동굴 티톱섬 피트 보트 체험 아침 일찍 기상 7시 하롱베이 관광 선착장 수많다 출항 살포시 메인 관광 하롱베이 시작 시원하다 바람 아름답다 풍경 멀다 시원하다 기분 느낌 온통 푸른색 가득 자연 안정 힐링 기분 바쁘다 업무 인하다 정화 기분 다금바리 바위 고래 바위 코끼리 바위 키스 바위 여러 모양 바위 석회동굴 계단 방이 동굴 동굴 석회석 동굴 거북이 악마 얼굴 코끼리 여인 여러가지 형태 석회석 석회 동굴 정상 전경 한장 인생샷 코스 티톱섬 러시아인 코스모 이름 433 계단 계단 높다 거짓말 정상 정상 하롱베이 한눈 전망대 나이 어른 정상 소요 하롱베이 유일하다 엑티브티 피트 보트 만족하다 코스 시원 바람 기사 계단 여기저기 구경 배꼽 시계 선상 비싸다 다금바리 하롱베이 보통 선택 관광 활어회 30 푸드 30 판매 금액 새우 생선 구이 생선 튀김 새우 튀김 오뎅 튀김 매운탕 음식 베트남 통술 넴머이 맑은 30 높다 도수 방기 친구 모임 즐겁다 노래 맛있다 음식 만족도 높다 코스 4일 바딘 광장 호치민 생가 기둥 사원 탑승 전망대 베트남 독립 선언 장소 바딘 광장 호치민 독립 선언문 낭독 출입 로컬가이드 호치민 생가 노란색 건물 호치민 당시 거주 자가용 전시장 베트남 국조 공작 호치민 침실 집무실 전시 호치민 생가 가구 침대 작다 호치민 구가 작다 호치민 생가 기둥 사원 아들 소원 기둥 사원 일주사 일주사 태종 창건 기둥 불당 일주사 명칭 하노이 명물 30분 시내 탑승 마스크 필수 오픈 공간 도로 달리 자동차 오토바이 매연 마스크 필수 롯데 전망대 선택 관광 30 판매 롯데 마트 솔직하다 전망대 곳곳 포토 하이라이트 바닥 투명하다 전망대 포토 아무렇다 순간 아찔하다 무섭다 롯데 전망대 필수 인증샷 코스 기념품 가게 롯데리아 까페 쎄다 레스토랑 선택 관광 40 입구 조경이 호이안 느낌 지인 가족 모임 생일 레스토랑 새우 조개 해산물 돼지고기 소고기 닭고기 쌀국수 스파게티 피자 야채 디저트 종류 다양하다 뷔페 다르다 기본 제공 음료 시원하다 유료 관광 저녁식사 하노이 벌써 공항 하노이 바이 국제공항 수속 저녁 12시 군데 면세 판매 버거킹 음식점 군데 5일 하노이 하롱베이 가면 알차다 경험 관광 휴양 하노이 저렴하다 물가 인하다 가격 대비 가성 여행지 자연 경관 좋아하다 추천 어른 노소
하노이,대한항공 베트남 하노이 하롱베이 옌뜨 5일 대한항공 베트남 하노이 하롱베이 옌뜨 5일 부모님 연세 하라 옵션 선택 이기 하라 넉넉하다 옵션 달러 옵션 쇼핑 센터 이해 절대 저렴하다 안전하다 선택 거기 옵션 100달러 옵션 쇼핑 센터 이해 포토 동행 커녕 호자 지불 지불 즐겁다 눈치 하나요 나름 검색 실망 소비자 이해구조 소비자 강요 분위기 애기 하나요 옵션 이해 이왕가 하니 하라 가요 옵션 필요 사고 만족하다 궁금하다
하노이,하노이 하롱베이 5일 와이프 아버지 모시 베트남 5일 의미 즐겁다 알차다 구성 동행 배려 편하다 김경 열정 박학 다식 멘트 지루함 베트남 부분 역사 의식 기회 배려 원하다 인생 목표
하노이,베트남 하노이 하롱 동남아 해외 베트남 하노이 하롱 힘드다 날씨 서방 재밋는 베트남 하롱 이의 웅장 하롱 테마 파크 옵션 하노이 야시장 자유투 딱하다 기억 안타깝다 푸드 옵션 사항 해물 싸다케 해산물 코코넛 크랩 만족하다 베트남 하노이 하롱 100 만점 80 100 만점 100 다낭 호이안 머리 한구석
