country,cleaned_sentences
코타키나발루,코타키나발루 즐겁다 즐겁다 6일 다음헤 코타키나발루 이드 좋겠브니
코타키나발루,코타키나발루 넥서스 리조트 날씨 아름답다 석양 디다 동남아 동남아 냄새 영어 통해 편하다 관광 종일 자유시간 자유롭다 놀수 수영장 해변 물놀이 만족스럽다 넥서스 리조트 기대 간터 화장실 깔끔하다 요것 딱하다 버스 다행하다 기본 영어 직접 징징거리다 별로 쇼핑 강요 다행 만족하다 매년 만족스럽다 내년
코타키나발루,코타키나발루 최고 세라 자유 정이 세미 피곤하다 기운 편하다 5일 세라 지식 즐겁다 스스로 인상 깊다 엄마 해외여행 편하다 자유 맛집 쇼핑 도하 엄마 200 만족하다 추억 가요 건강하다 세라
코타키나발루,코타키나발루 새벽 코타키나발루 5일 즐겁다 궁금하다 시시콜콜하다 새롭다 즐거움 말레이시아 날씨 날씨 정보 다르다 날씨 노고 5일 즐겁다
코타키나발루,데이빗 코타키나발루 설레다 두려움 시작 선택 데이빗 유쾌하다 기억 넘버원 휴양지 경우 자유 중간 선택 관광 통해 추가 가시 편리하다 밍가 박일 정이 솔직하다 코타키나발루 냄새 계속 수영장 외출 깔끔하다 청소 몇번 개인 금고 사용 캐리어 귀중 보관 세용 2일 산호섬 보트 재밌다 모자 모자 선글라스 가방 친구 선택 관광 마사지 반딧불 마사지 오일 쎄다 조절 시원하다 한국말 마사지 전신 반딧불 개인 기대하다 중간 선셋 진짜 야하다 가도 반딧불 배타 깊다 무섭다 여러 반딧불 새삼 아름답다 자유 워터프론트 노을 해변 맥주 푸드 행복하다 블루 모스크 사진 버스 버스 밀착 사진 웃기 사진 음식 개인 된장찌개 맛있다 지식 친구 중간 중간 꿀팁 정보 데이빗 코타 나발루 추억 일상 깊다 기억
코타키나발루,데이빗 코타키나발루 5일 친구 코타키나발루 빠듯 궁금하다 데이비드 역사 장소 상당하다 재치 재밌다 지루하다 말레이시아 정보 지식 즐겁다 몇몇 기념품 강매 편견 적지 이분 글쌔 부담 휴가 성공하다 데이비드 강추
코타키나발루,데이빗 재밌다 코타키나발루 친구 커플 직장인 기대 자유 고민 첫인상 무섭다 진동 츤데레 데이빗 5일 평소 역사 관심 재밌다 쏙쏙 말레이시아 코타키나발루 지식 알차다 기분 드네용 코타키나발루 선셋 유명하다 기대하다 선셋 단말 속상하다 예쁜섯셋 데이빗 인생샷 사진 친구 만족 궁금하다 해소 대답 귀국 꿀팁 전수 피곤하다 귀국 길다 편하다 경력 좀더 편하다 드네 5일 별로 행복하다
코타키나발루,환상 코타키나발루 친구 자유여행 몇번 엄마 모시 해외여행 인지 선택 고민 포털사이트 여러 관광 불만 기우 데이빗 환상 코타키나발루 자유시간 틈틈하다 숙소 엄마 마르 기억 엄마 선셋 포인트 사진 좋아하다 선셋 포인트 사진 거실 액자 버스 틈틈하다 말레이시아 해주시 유머러스하다 입담 유쾌하다 궁금하다 코타키나발루 말레이시아 말레이시아 코타키나발루 지식 전무하다 말레이 여행지 추천 참고 엄마 해외여행 행복하다 추억 선물 코타키나발루 기회 지인 코타키나발루 가게 데이빗 흔하다 해외여행 기억 엄마 일생 환상 추억 굉장하다 행복하다 가슴속 행복하다 추억 간직
코타키나발루,크리스 코타키나발루 대학교 여름방학 시작 친구 해외여행 코타키나발루 항상 가족 끼리 해외여행 친구 해외여행 코타키나발루 포함 기도 선셋 유명하다 기도 기대 달전 자유시간 고민 전날 코타키나발루 날씨 검색 낙뢰 낙뢰 낙뢰 거기 다가 대구 날씨 진짜 어떡하다 우울하다 다행하다 오후 대구 코타키나발루 코타키나발루 공항 어어 진짜 2시간 기억 피곤하다 상태 공항 수트라 하버 퍼시픽 아침 피곤하다 창밖 예쁘다 제일 예쁘다 예쁘다 툰구 압둘라 해양 공원 바다 맑다 예쁘다 사진 반딧불 반딧불 예쁘다 자유시간 여기저기 마음껏 자유시간 이마 마켓 마켓 망고스틴 진짜 가격 달달 진짜 최고 망고스틴 코타키나발루 수도 망고스틴 최공 제일 선셋 필요없다 코타키나발루 가세 진짜 곱다 말문 예쁘다 선셋 유명하다 매일 크리스 진짜 버스 재미있다 해주시 코타키나발루 버스 지루하다 지식 시장 망고 주스 첫날 시장 아기 망고 주스 우울하다 진짜 최고 제일 사진 진짜 사진 반했어 인생 사진 크리스 제일 재미있다 해주시 사진 제일 크리스 최공 코타키나발루 크리스 진짜 수고 힐링 코타키나발루 가세
코타키나발루,만족스럽다 코타키나발루 5일 여정 친구 급하다 코타키나발루 여름 휴가 인하다 3일 통해 부랴부랴 예약 급하다 친구 둘이서 불안 불안하다 웬걸 코타키나발루 5일 코타키나발루 자주 날씨 화창하다 금방 아무렇다 문제 기존 약하다 리조트 무료 업그레이드 숙소 행운 유쾌하다 여성 세심 꼼꼼하다 정보 소통 친구 만난 기분 코타키나발루 적극 추천 코타키나발루 추억 안전하다 코타키나발루 코타키나발루 반딧불 맹그로브 야생 악어 압둘라 해양 공원 워킹 제트 스키 체험 완벽하다 재밌다 개인 직접 제트 스키 강추 코타키나발루 한여름
코타키나발루,데이비드 김재훈 즐겁다 코타키나발루 안녕하다 15 19 5일 코타키나발루 모녀 끼리 해외여행 친절하다 데이비드 알차다 4일 궁금하다 꼼꼼하다 대답 짜증 유머 감각 역사 방면 재밌다 지루하다 반딧불 현란하다 놀림 이쁘다 반딧불 유동 조절 사진 기술 이세 인생 몇장 엄마 데이비드 배정 다행 서로 얘기 나누기 즐겁다 추억
코타키나발루,코타키나발루 권우 친구 코타키나발루 은근 눈치 선택 관광 개별 여행지 매너 재미 가감 공항 제일 목소리 권우 첫인상 맑다 소신 행동 평안하다 충분하다 안전하다 재미있다 눈치 안보 휴양지 행복 만끽 심양 행복하다 고맙다 기도 건강하다 사진 예술
코타키나발루,코타키나발루 권우 6월 26일 코타키나발루 호캉스 자유 정이 포함 추천 보람 재미있다 매력 편하다 배려 즐겁다 권우 최고 날수
코타키나발루,기억 코타키나발루 13 대가족 선택 덥다 기후 각오 무덥다 화창하다 금방 만족도 코타키나발루 고객 입장 배려 친절하다 융통성 업무 처리 다르다 석식 제공 망고 주스 코코넛 주스
코타키나발루,코타키나발루 코타키나발루 자유 느낌 세번 방문 이벤트 기간 비용 저렴하다 에어 서울 비행 넓다 좌석 친절하다 기분 공항 만난 세라 빠르다 가든 만족스럽다 호핑 보트 탑승 스노클링 충분하다 출출하다 점심식사 신경 호핑후 자유시간 수영장 가깝다 이마 몰이 저녁식사 거리 쇼핑 만족스럽다 은날 자유 구경 반딧불 체험 야시장 마사지 거리 만족스럽다 방문
코타키나발루,직원 2019 05 22 2019 05 26 코타키나발루 22 26 에어부산 코타키나발루 취항 코타키나발루 출장 1일 김해 공항 개별 수속 탑승 761 19 00 탑승 취항 게이트 입구 피켓 에어부산 직원 기념 촬영 고객 환대 22 기종은 321 195 좌석 배열 배열 2019년 4월 에어부산 동남아 노선 기내식 무상 제공 서비스 제공 비용 항공 사임 불구 좌석 넓다 코타키나발루 국제공항 미팅 숙소 휴식 코타키나발루 공항 특이하다 입국 출국 면세점 가능하다 이정표 입국심사장 차량 촬영 사진 사용 인원 15 차량 45 인승 말레이시아 다르다 운전 방향 달라 오른쪽 운전 브라이언 미팅 휴식 취하 1일 마무리 2일 방문 그랜드 보르네오 샹그릴라 탄중아루 수트라 하버 리조트 그랜드 보르네오 공항 그랜드 보르네오 40분 소요 그랜드 보르네오 시내 30분 소요 차량 기준 저렴하다 실속 원하다 특급 리조트 숙박 공항 숙박 저렴하다 쇼핑 복합 볼링장 노래방 주변 부대 샹그릴라 탄중아루 리조트 공항 탄중아루 20분 소요 탄중아루 시내 15분 소요 차량 기준 코타키나발루 가시 인지도 선호 리조트 샹그릴라 탄중아루 리조트 시내 인접 만족도 마리 토끼 리조트 관광 고급 리조트 휴양 추천 수트라 하버 퍼시픽 마젤란 리조트 공항 수트라 하버 20분 소요 수트라 하버 시내 15분 소요 차량 기준 탄중아루 리조트 마찬가지 공항 시내 인접 인기 리조트 수트라 하버 퍼시픽 구관 마젤란 신관 마젤란 발코니 깔끔하다 부대 희망 마젤란 리조트 추천 특급 리조트 가격 고려 조용하다 분위기 희망 퍼시픽 추천 중식 방문 밍가 하얏트 넥서스 밍가 공항 밍가 20분 소요 차량 기준 밍가 시내 10분 소요 도보이 기준 실속 시내 근접하다 선호 밍가 시내 도로 관광 위주 고객 추천 하얏트 리젠시 공항 하얏트 20분 소요 차량 기준 하얏트 시내 10분 소요 도보이 기준 하얏트 명성 순간 고급스럽다 느낌 듭니 수영장 규모 작다 식당 가구 하얏트 느낌 수영장 바다 넥서스 리조트 공항 넥서스 리조트 1시간 소요 넥서스 시내 40분 소요 차량 기준 오션 파노라마 가든 타입 리조트 공항 시내 거리 멀다 자연 리조트 해변 가가 리조트 아름답다 선셋 물왕도마뱀 깜짝 석식 리조트 투숙 저녁 숙소 샹그릴라 라사 리아 리조트 야외 뷔페 다양하다 음식 코타키나발루 노을 감상 3일 라사 리아 리조트 부대 체험 코스 골프장 리조트 아침 5시 30분 기상 라사 리아 트래킹 체험 피곤하다 선셋 반대 일출 아침 일찍 일어 날때 피곤하다 트래킹 다양하다 동식물 전갈 원숭이 목격 안전 안전 요원 동행 정상 과일 음식 코스 동식물 전시관 트래킹 리조트 조식 아침 라사 리아 가든 씨뷰윙 씨뷰윙 이탈리안 레스토랑 조식 뷔페 한적하다 분위기 주문 아이스 아메리카노 맛있다 샹그릴라 라사 리아 리조트 공항 라사 리아 리조트 1시간 소요 라사 리아 시내 40분 소요 차량 기준 넥서스 마찬가지 자연 대표 리조트 라사 리아 한국인 서양 주로 투숙 놀이 승마 자전거 다양하다 부대 해변 가가 선셋 아름답다 3일 중식 파크 체험 선셋 보트 반딧불 석식 투숙 중식 라사 리아 리조트 이탈리안 레스토랑 테스트 단계 고기 깍두기 파전 파스타 후식 요리 한국인 쉐프 반응 차후 판매 계획 중식 티비 설레임 가득 미술 소질 체험 촛농 테두리 물감 번지 색칠 이쁘다 그림 완성 수영복 브롭 점프 바이퍼 체험 대기 금액 상당하다 높다 기선 무제한 구명조끼 필수 착용 안전 주의 티비 활동 샤워실 간단하다 샤워 코타키나발루 가면 야하다 선셋 구경 스피드보트 15분 탑승 선셋 사진 야하다 아름답다 선셋 반딧불 반딧불 휴대폰 안타깝다 촬영 신기하다 아름답다 코타키나발루 가면 강력 추천 저녁 파크 뷔페 한식 제공 기선 입맛 마파두부 제일 맛있다 4일 오전 자유시간 시내 관광 쇼핑 센터 방문 석식 공항 관광 사바 청사 이슬람 사원 차창 관광 셀론 포인트 불교사 관광 사바 청사 독특하다 건축물 구조 사진 명소 자주 고해 건물 피사 사탑 셀론 포인트 최초 영국인 상륙 선착장 호핑투어할때 보트 호핑 포인트 고합 불교사 이슬람국 불교 종교 자유 특별하다 이기 마켓 동남아시아 가면 시장 묘미 기선 과일 먹거리 기념품 다양하다 판매 숙소 과일 관광지 동남아시아 환태평양 조산대 일반 시장 음식 석회 물질 배탈 저녁 중국 푸드 레스토랑 중국 생선 요리 새우 닭튀김 해공 요리 중국 향신료 다양하다 음식 음식 공항 게이트 수속 빠르다 간단하다 입국심사 입국 가게 신기하다 기념품 구매 면세점 가게 기념품 가게 구매 에어부산 취항 기념 코타키나발루 여러 동남아시아 관광 노을 이쁘다 기억 사진 휴대폰 카메라 버튼 불구 이쁘다 사진 즐비하다 거기 다가 바쁘다 일상 가깝다 동남아 고급 리조트 휴양 자유시간 오후 티비 활동 관광 인접 거기 석양 아름답다 코타키나발루 가족 친구 연인 가기 코타키나발루 추천
코타키나발루,코타키나발루 자유여행 대반 우려 결과 남녀 노소 정답 레온 맛깔 해설 사진 강매 쇼핑 만족하다 적당하다 자유시간 티켓팅 쾌적하다 버스 날씨 호핑 선셋 반딧불 시내 만족하다 컨디션 안좋다 나머지 커버 장모님 만족하다 코타키나발루 추억
코타키나발루,코타키나발루 가족 코타키나발루 가족 가면 기대 체험 안전하다 담당 안전 힐링 5일 짧다 느낌 가족 아들 삼촌 코타키나발루 내년 오자 난리 부담 편하다 역사 종교 시민 의식 교육 체험학습 가깝다 시일 즐겁다 사진
코타키나발루,코타키나발루 알리 휴양 목적 코타키나발루 선택 알리 코타키나발루 관련 역사 문화 여러가지 정보 휴양 목적 티비 즐겁다 추천 마사지 피로 충분하다 휴양 티비 경험 코타키나발루
코타키나발루,인경 코타키나발루 알리 안녕하다 아버지 코타키나발루 여행자 당시 아버지 여권 오시 바람 다행 미팅 부스 직원 항공사 양해 인경 연락 진짜 인경 당황 침착하다 긴급 여권 아버지 즐겁다 재밌다 인경 인경 침착하다 최악 기억 뻔하다 인경 아버지 긴급 여권 사고 내일 인경 고맙다 인경 인식 주변 추천 인경 나마 인사 코타키나발루 알리 경선 아버지 여행자 밤늦다 친절하다 가족 단위 손님 어르신 친절하다 상냥하다 유머러스하다 해주시 인상 깊다 재밌다 해주시 호핑투어 반딧불 재밌다 아버지 재밌다 즐겁다 알리 즐겁다 행복하다 가족 알리 코타키나발루 주변 코타키나발루 가보 알리 추천 인경 알리 훌륭하다 계시다 번창 하리 고맙다 건강하다 항상 행복하다
코타키나발루,모녀 코타키나발루 박병민 로빈 최고 선셋 반딧불 유명하다 코타키나발루 저렴하다 즐겁다 몽땅 드림 호핑 반딧불 시내 가격 저렴하다 저렴하다 퀄리티 전혀 담당 상담 원님 친절하다 즐겁다 박병민 즐겁다 즐겁다 모녀 엄마 해외여행 신경 엄마 재밋 박병민 로빈 인원 20 인원 박병 민가 이드 리더쉽 편하다 즐겁다 재밋는 역사 유쾌하다 입담 즐겁다 지루하다 퀴즈 게임 먹거리 고객 코타키나발루 선셋 선셋 사진 바닷물 고객 사진 정성 감동 박병민 코타키나발루 추억 호핑 바다 코타키나발루 물고기 워킹 강력 추천 엄청나다 물고기 제설 포인트 이쁘다 바다 멋지다 건물 요트 그림 대망 선셋 시시 계속 변하다 아름답다 선셋 3일 매일 야하다 코타키나발루 엄마 만족하다 최고 강력 추천
코타키나발루,코타키나발루 5일 1일 2일 호핑 음식 선셋 날씨 안좋다 별로 반딧불 예쁘다 3일 미만 종일 아침 조식 점심 삼겹살 별로 저녁 칠리 코코넛 맛있다 게속 4일 시티투어 무시 아깝다 크게 해외 별로 멀다 4일 기분 판단 즐겁다 사진 고맙다 손님 친절하다 가깝다 가격 비싸다 가격 저렴하다 전반 재밋 추후 자유여행 방문
코타키나발루,코타키나발루 미팅 자유롭다 공항 코타 코타 공항 입국 유심 사서 제일 진짜 허겁지겁 유심 안전하다 주시 호핑투어 재미있다 워킹 선택 관광 워킹 진짜 추천 무섭다 재미있다 해주시 대부분 장난 친절하다 중간 권유 자유 정이 인지 라쿤 파크 재미있다 샤워 바다로 로만 에릭 진짜 친절하다 자유 맛있다 맛집 추천 코타 즐겁다 행복하다 수트라 예정 라면 마젤란
코타키나발루,코타키나발루 지루하다 피곤하다 엄청나다 엄청나다 콜라보레이션 인하다 즐겁다 사진 항상 굳다 만해 사진 그닥 좋아하다 대화 개인 카톡 고객 만족도 진짜 멋있다 열정 대단하다 중요하다 리드 안전교육 이간 결혼 사랑 약혼자 가신 안전하다 알차다 오시 코타키나발루 방분하다
코타키나발루,코타키나발루 재밌다 코타키나발루 재밌다 고등학교 시절 기숙사 동고동락 친구 서로 대학 만날 기회 학년 바쁘다 뻔하다 알바 약속 겨울방학 겨울 따뜻하다 선셋 아름답다 코타키나발루 가기 친구 해외 설레다 일상 5시간 착륙 하자 덥다 지근 기운 통성명 이름 친구 하나님 내일 거지 하나님 톡방 초대 친구 영문 하나님 이란 숙소 피곤하다 아침 호핑투어 압둘라 해양 공원 선착장 사진 사진 사진 안해 선착장 사진 원래 스쿠버다이빙 홀려 페러 일링 워킹 평소 페러 글라이딩 스카이 다이빙 기대하다 시원하다 바람 진짜 하늘 기분 바닷물 질질 높다 바닷물 기사 예쁘다 사진 만족스럽다 워킹 스폰지밥 캐릭터 어항 머리 안쪽 물이 신기하다 수십 마리 물고기 풍경 흰동가리 사진 말미잘 촉수 깜짝 장면 영상 사진 전달 가족 점도 인스타 사진 니모 해양 티비 점심식사 액션 스노우 쿨링 분명 오기 목욕 재계 불구 분홍 물고기 마리 다리 집요하다 공격 바람 모기 벌레 물고기 물리 숙소 비싸다 마트 가성 비도 깔끔하다 잡화 여러 기념품 마련 유명하다 카야 사바 떼놈 커피 여러 구매 맛없다 맛있다 지도 추천 숙소 마사지 한인 운영 안심 마사지 편하다 마사지 시원하다 간지럼 마사지 간지럽다 마사지 워터 프론트 근처 저녁 바람 선셋 보지 추천 식당 가격 나름 식당 분위기 저녁 가게 주변 구경 야시장 구경 각양각색 과일 상상 저렴하다 가격 팔고 야시장 동일하다 당시 발견 신나다 람부탄 망고 망고스틴 숙소 손질 맛있다 3일 자유 아침 수영장 수영 근처 탄중아루 해변 선셋 추천 가게 카야 토스트 여러 음식 평소 코코넛 느끼하다 완전하다 버터 완전하다 신세계 점심 아침 해먹 깔끔하다 방음 신나다 사바 청사 블루 모스크 사진 워터 프론트 근처 자유시간 장소 관련 포토 타임 블루 모스크 안쪽 사진 히잡 멀리 워터 프론트 근처 자유시간 이틀 저녁 식당 바람 과일 타이거 새우 발목 기억 야시장 타이거 새우 스타 형형색색 물고기 저렴하다 가격 자주 보지 친구 며칠 종일 경험 저렴하다 자유여행 부모님 반대 선택 자유 적절하다 관광 코스 자세하다 해주시 추천 해주시 강매 단체 카톡 궁금하다 수도 공항 마련 플러스 알파 역할 톡톡하다 행복하다 코타키나발루
코타키나발루,코타키나발루 안젤라 행복하다 안젤라 행복하다 가게 옵션 눈치 볼때 내시 안젤라 최고 인간 포함 최선 날씨 덥다 인상 착하다 코타 여행지 행복하다 지루하다 맛사지 포기 간반 눈높이 주시 선생님 싫어하다 정성 가식 진심 행복하다
코타키나발루,코타키나발루 무조건 데이빗 가세 후회 마젤란 리조트 가든 사진 블로그 참조 청결하다 쾌적하다 와이파이 카톡 인터넷 서핑 용량 다운로드 불가 220 사용 가능 채널 방송 마트 물품 가격 햇반 000원 컵라면 000 6000원 아쿠아 슈즈 35 000 30 20 사이 메뉴 샌드위치 버거 12 000원 수심 90 180 구명조끼 비치 무료 대여 룸넘버 기입 에어컨 자동 시스템 발코니 자동 정지 리조트 비어 가격 비슷 라이브 공연 작다 해변 가가 해변 모래 바다 수영 가능 이스타항공 좌석 좁다 비상구 좌석 유료 25 000 35 000 추가 기내식 신청 72시간 이내 신청 발권 번호 홈페이지 조회 신청 저녁 경우 면세점 내의 워홈 한식 샌드위치 포장 가능하다 샌드위치 서브웨이 비슷 000원 기내 닭강정 안해 구입 가능하다 컵라면 000원 미역 국밥 황태 국밥 컵밥 형태 000원 콜라 000원 판매 위탁 수하물 15 가족 합산 가능 액체 리터 미만 개별 용기 500 이하 코타키나발루 한인 교회 마젤란 리조트 차로 10분 주일 오전 예배 10시 홈페이지 검색 목사 카톡 연락 차량 1일 산호섬 호핑 2일 마리마리 민속 마을 반딧불 3일 시내 관광 쇼핑 스파 페이지 1일 산호섬 반딧불 2일 자유여행 체력 변경 1일 산호섬 호핑 선택 관광 추가 워킹 페러 일링 수심 깊다 물고기 수영 샤워 화장실 깨끗하다 다큐멘터리 장면 상상 실망하다 수도 주의 아쿠아 슈즈 산호 베이 아픔 중식 해산물 뷔페 장소 테이블 연합 이동인 30 수도 테이블 별로 구분 불편하다 중요하다 데이빗 링깃 경우 데이빗 환전 선택 관광 추천 워킹 물속 동영상 증정 화질 물고기 직접 먹이 귀가 이륙 강도 경험 패러세일링 사진 지인 직접 촬영 사진 멋있다 동행 기본 한국말 2일 마리마리 민속 마을 개인 강력 추천 선택 관광 추가 한국말 드라마 내용 민속 음식 맛보기 과녁 화살 타투 부족 바투 공연 재미없다 신나다 부족 특징 역사 부분 한국어 공연 45분 굉장하다 드라마틱하다 액티브합니 직접 무대 참여 역사 좋아하다 음악 공연 중식 뷔페 제공 신선하다 과일 마음껏 고맙다 재밌다 만날 고맙다 반딧불 반딧불 티비 무료 땅콩 보트 점핑 플라이 카약 검다 바투 물감 샤워실 탈의실 구비 별로 테이블 제공 예쁘다 고양이 석식 뷔페 제공 한식 부페 테이블 반딧불 데이빗 대기 반딧불 1등 1등 귀가 반딧불 마트 멸치 스낵 추천 사서 후회 맛있다 멸치 스낵 3일 수가 3일 시내 관광 일반 관광 데이빗 모스크 사원 사진 간혹 버스 계시다 가능하다 부분 데이빗 재미있다 이슬람 문화 말레이시아 역사 따끈따끈하다 정보 석식 스팀 샤브샤브 담백하다 맛있다 석식 스파 가격 저렴하다 피곤하다 쇼핑 계시다 쇼핑 원래 쇼핑 초콜릿 마켓 가격 저렴하다 지인 부담 드릴 부분 데이빗 시식 가게 라텍스 가시 라텍스 매트 베개 추하다 라텍스 매트 경우 택배 경우 10 15일 소요 통캇 알리 커피 데이빗 데이빗 쇼핑 선택 관광 강요 나쁘다 데이빗 친정 부모님 데리 기억 고맙다 가족 불편하다 힘드다 데이빗 추억 고맙다 작다 배려 기억
코타키나발루,코타키나발루 12월 20일 급하다 예약 만족도 예약 쿨하다 세심 즐겁다 안전하다 급하다 특성 여권 달랑 쇼핑 목록 깨알 달러 재산 링깃 필요하다 말씀 이자 신나다 카톡 귀찮다 질문 친절하다 대답 포토 포인트 가면 사진 인스타 사진 본인 아이폰 카톡 길다 최대한 열정 사진 인상 사진 5일 인생 익사 좋아하다 그닥 창구 몇번 사진 몇장 추천 패러세일링 신청 강요 전혀 강요 개인 예전 태국 사이판 핸드폰 사진 얘기 대서 어마어마하다 담금질 당하다 뻔하다 이간 동생 패러세링일 만족도 200 가시 패러세일링 경험 쇼핑 쇼핑 대기 본적 희다 쇼핑 오신 조인 불구 전혀 개인 스케줄 존중 자유시간 최대한 활용 시티투어 풍부하다 지식 유쾌하다 입담 겸비 지루하다 이슬람교 일부다처제 싱글 희망 시티투어 유쾌하다 입담 저녁 만찬 사비 굳다 라면 멋지다 선셋 솓아질듯 반딧불 보지 인력 부분 아쉬움 코타키나발루 여행지 추억 5일 쿨하다 세심 기회 방문 진선 반딧불 시원하다 맥주 부디 스트레스 아프다 추억 행복하다
