country,cleaned_sentences
터키,보스포러스 이스탄불 터키 보스포러스 크루즈 보스포러스 이스탄불 아빠 동생 5분 현관 신발 신고 엄마 가방 기내 편하다 어느새다 가방 정리 정표 코스 슬슬 기도 엄마 아빠 도록 하자 터키 보스포러스 크루즈 드럼 광장 점심 블루 모스크 소피아 그랜드 바자르 탁심 광장 저녁식사 아타 투르크 공항 버스 밤새 기사 흑해 엄마 효도 버스 보스포러스 유람선 보스포러스 건너 그리스 크루즈 비교 선착장 상쾌하다 부드럽다 바람 유람선 유람선 전세 줄곧 서로 계속 궁금하다 비교 크루즈 1시간 10분 계속 유럽 이스탄불 해안선 아시아 이스탄불 해안선 코스 바닷물 깨끗하다 파랗다 흑해 찬물 에게해 따뜻하다 물이 물고기 자연 정화 푸른 바닷물 하얗다 해파리 신기하다 귀엽다 예쁘다 장난감 낙하산 이스탄불 낚시 천년 주로 고등어 케밥 한강 낚시 물고기 작다 고기잡이 보스포러스 이스탄불 역사 투르 키안 생활 넓다 깨끗하다 바다 휴일 낚시 해변 고풍 궁전 유적 즐비하다 옛날 오늘이 아름답다 보스포러스 바다 이스탄불 아름답다 추억 과거 현재 미래 터키어 공부 터키 완디 우스 달라 노래 우스 달라 기데르켄 알디 비량 우르 우스 달라 아르 처녀 카프 궁전 오스만 터키 젊은이 애절하다 사랑 노래 발음 비교 아빠 사진 주문 포즈 멋있다 시선 동생 자연 엄마 엄마 아빠 아줌마 가족사진 부탁 구경 갑판 아줌마 졸지 나즈 유럽 건물 눈앞 바흐 궁전 가까이 바다 아름답다 설계 바흐 궁전 해안선 600 길이 바흐 궁전 압둘메 지드 19 세기 중엽 궁전 유럽 대사 고위 관리 유럽 이미지 주기 파리 루브르 박물관 런던 버킹검 궁전 모방 궁전 건축 양식 오토 르네상스 양식 이집트 대리석 프랑스 이탈리아 예술가 그림 삽화 장식 프랑스 영국 가구 촛대 화려하다 장식 14 40 하니 화려하다 상상 터키 육군사관학교 흰색 건물 육지 바다 해군 사관학교 터키 육군사관학교 터키 건국 아버지 아타투르크 대통령 졸업 래서 졸업 군인 신랑감 위란 해안선 성과 건물 보스포러스 해변 유적 한강 관광 자원 눈앞 멋지다 성벽 폴짝 가까이 천년 기독교 문명 대표 비잔틴제국 수도 콘스탄티노플 함락 이슬람 문명 세운 오스만 터키 제국 긍지 루멜리 사르 루멜리 사르 루멜리 사르 요새 동로마제국 비잔틴제국 수도 콘스탄티노플 정복 1452년 술탄 메흐멧 지은 요새 흑해 통해 콘스탄티노플 공급 물품 차단 목적 1953년 콘스탄티노플 정복 500 주년 기념 복구 현재 대포 진열 여름 이면 콘서트장 사용 유럽 아시아 대륙 동양 양문명 교두보 역할 보스포러스 다리 예쁘다 별장 해변 언덕 서로 보스포러스 다리 바다 배경 계속 유적 어느새다 선착장 정박 보스포러스 옆길 버스 햇살 겨울 계속
터키,터키 육군사관학교 육군사관학교 바닷가
터키,비잔티움 콘스탄티노플 이스탄불 터키 이스탄불 안개 이스탄불 시원 고속도로 즈음 하이라이트 이스탄불 멀리 도로 마크 자주 터키 제일 재벌 터키 4500 어렵다 소수 상류층 터키 대부분 차지 10 부자 가면 고속도로 양옆 넓다 넓다 평야 도시 소수 부자 시골 대부분 소작농 재벌 현대 마크 창밖 언뜻 버스 이스탄불 달리 기원전 세기 그리스인 비잔티움 이름 건설 세기 동로마제국 수도 콘스탄티노플 1453 오스만 터키 제국 수도 이스탄불 불리 일찍이 로마제국 비잔틴제국 오스만 터키 제국 수도 과거 문화 유적 남아 도시 전체 고스 문화유산 지정 누나 만난 고기 이스탄불 이스탄불 교외 보스포러스 자랑 이스탄불 교통체증 심하다 편하다 버스 서서히 보스포러스 한강 다리 느낌 다르다 다리 높다 보스포러스 건너 유럽 이스탄불 바다 건물 곧바로 와우 다리 자유롭다 보스포러스 유럽 아시아 경계 해협 이름 신화 비롯 암소 헤엄 보스포러스 신들 제우스 기슭 요정 이오 부인 헤라 가까이 오자 제우스 이오 암소 헤라 암소 달라 간청 100 아르고스 제우스 양치기 헤르메스 아르고스 처치 질투 헤라 파리 이오 이오 파리 피해 바다 헤엄 바다 보스포러스 이스탄불 보스포러스 도시 유럽 아시아 공존 유럽 아시아 이스탄불 유럽 시가지 관광 지역 시가지 경제 상업 지역 아시아 시가지 주거지역 유럽 시가지 뒤편 소피아 성당 블루 모스크 앞쪽 바자르 시장 우린 대성당 모스크 야경 이스탄불 시내 현대 건물 고대 유적 부담 옛날 건물 가득 로마 과거 이스탄불 거리 유적 수로 도시 곳곳 모스크 미나렛 죽순 이스탄불 거리 모스크 여유 모스크 이름 이스탄불 3만 모스크 이스탄불 거리 보스포러스 보스포러스 쿠르즈 이스탄불 거리 전철 궁금하다 학생 어렵다 학원 학교 카프 궁전 보스포러스 창문 너머 아름답다 식당 앙카라 1시간 지체 점심 카프 궁전 카프 찬란하다 비잔틴제국 무너 오스만제국 궁전 카프 궁전 정문 입구 문의 소풍 지로 놀이 공원 00 랜드 대포 카프 거대하다 대포 이름 정문 정원 나무 아름답다 정원 가운데 건물 카프 정원 정원 오른쪽 궁전 요리 굴뚝 크기 당시 궁전 규모 상상 궁전 요리 굴뚝 당시 사용 크리스탈 세공품 중국 도자기 전시 도자기 대부분 파랑색 음식 색깔 변하다 식별 도자기 지름 중국 도자기 귀족 왕족 중국 도자기 도자기 정원 왼쪽 술탄 왕비 자식 생활 할렘 정원 술탄 알현 수도꼭지 술탄 알현 수도꼭지 용도 누나 퀴즈 대답 무성 술탄 알현 마르다 공짜 형제 특별하다 스모 선수 누나 의기양양하다 도청 방지 용이 신하 비밀스럽다 얘기 소리 말소리 오늘날 최첨단 도청 방지 장치 원조 술탄 가족 의상 전시관 둘레 주먹 크기 소매 길다 다리 넓다 작다 단추 30분 30분 급하다 어쨌든 신체 구조 궁금하다 이유 결혼 술탄 작다 디자인 소매 알현 입맞춤 길다 라나 보석 발길 여자 튀어 경우 여자 하든 꼽았다 보석 진열 정교하다 화려하다 우리엄마 튀어 86 캐럿 다이아몬드 유명하다 일명 스푼 다이아몬드 86 캐럿 다이아몬드 스푼 다이아몬드 어부 그물 다이아몬드 스푼 유래 이건 여자 한탄 사임 모세 실제 사용 모세 지팡이 전시 모세 금방 정원 신식 건물 술탄 공간 오른쪽 마르마라 왼쪽 골든 바다 배경 석양 노을 디카 어둑어둑해지다 오니 카프 궁전 귀하다 허전하다 아쉬움 뒤로 저녁 좁다 골목길 저녁 고등어 케밥 스프 입도 대지 터키 푸욱 저녁식사 가족 블루 모스크 소피아 야경 거리 누나 작다 지도 핸드폰 번호 전화하다 거리 영어 길이 뒷골목 큰길 안전하다 가라 가나 친절하다 블루 모스크 야경 은은하다 조명 의연하다 소피아 블루 모스크 소피아 야경 기념품 가게 구경 이스탄불 공기 시작 다해 주니 편하다 충분하다 가까이 항상 아쉬움 가능하다 가까이 노력 조언 필수 갑바 기아 동굴 카페 상큼 사과 터키 전통음악 이스탄불 아야소피아 블루 모스크 그윽 안전하다 거리 만난 친절하다 터키 휴게소 호기심 동전 맛사지 영어 순박하다 택시 기사 깜깜 일회용 티슈 작다 안타깝다 꼬마 소녀 소중하다 가슴 찡하다 추억 이면 터키 계속 루멜리 사르 요새 비잔틴 함락 오스만 터키 자존심
터키,형제 터키 앙카라 수도 앙카라 왕복 차선 고속도로 오래되다 아스팔트 평야 민둥산 사이 직선 도로 보이지 터키 중부 나무 이즈미르 이스탄불 가야 나무 버스 5시간 10시간 버스 계산 갑바 기아 점심 석양 창밖 호수 소금호수 소금호수 바닥 하얗다 소금 버스 계속 창밖 가까이 바닥 소금 하얗다 호수 석양 디카 호숫가 선물가게 친구 알라 선물가게 알라 알라 알라 블루아 이블아이 고도 그리스 헤라 의미 터키 자동차 안이 선물가게 바닥 큼지막하다 알라 1월 9일 저녁 터키 수도 앙카라 기대하다 전기 절약 난방 절약 대도시 런가 앙카라 집시 구경 얘기 터키 세련되다 완디 보이지 머리 무스 터키인 완디 항상 조용하다 앙카라 대학 하니 엄마 터키 대부분 초등학교 5년 학교 교육 대학 별로 대학교 확인 앙카라 시내 대학 버스 상처 1월 10일 06 30 터키 아침 터키 아침식사 버터 치즈 오이 토마토 올리브 소금 초록색 검정색 소시지 계란 과일 여자 보이지 남자 음식 여자 살기 터키 터키 아가씨 날씬하다 예쁘다 결혼 자고 살이 터키 계단 좁다 파라 아줌마 좀처럼 창문 바구니 매달 저녁 반찬거리 쪽지 초등학생 대신 심부름 얘기 동생 귀가 솔깃 터키 구두 유리창 래서 버스 휴게소 세차 길가 유리창 반짝반짝하다 구두 신발 신경 전쟁 터키 15 000 명의 군인 조건 파병 최전선 중공군 저지 형제 예전 교통사고 형제 타이틀 터키 아침 출근길 차선 무시 중앙 무시 웃음 소리 버스 접촉 사고 다행하다 왼쪽 거울 1시간 지체 형제 아침 일찍 공원 전쟁 참전 고마움 표시 1973년 공원 사자 이름 조용하다 묵념 앙카라 공원 터키 국부 아타 투르크 능묘 아타투르크 능묘 퍼온 사진 아타 투르크 무스타파 케말 파샤 터키 독립 초대 대통령 아타 아버지 존칭 투르크 터키 무스타파 이름 케말 영리하다 무스타파 이름 터키 흔하다 이름 앞집 무스타파 무스타파 아타 투르크 무스타파 학교 수학 선생님 무스타파 수학 선생님 수학 학생 무스타파 영리하다 케말 이름 터키 화폐 이분 사진 동상 90 아타 투르크 대통령 터키 글자 정치 종교 분리 차도르 폐지 여자 사회생활 참여 노력 훌륭하다 업적 약속 쿠르드족 터키 독립전쟁 참여 주어 분리 약속 터키 동부 불안하다 원인 가수 여자 여자 비키니 차림 이슬람국 우리엄마 시청 금지 앙카라 이스탄불 고속도로 왕복 차선 이제야 고속도로 좌우 마을 간다 나무 앙카라 이스탄불 고속도로 허름 지붕 접시 안테나 인상 마을 모스크 이스탄불 뾰쪽하다 첨탑 모스크 미나렛 터키 터키 축구 좋아하다 2002년 월드컵 브라질 터키 주심 터키 선수 퇴장 형제 제목 기사 위전 터키 태산 터키 이기 선수 터키 응원 진심 축하 주심 북한 제목 기사 후훗 축구 얘기 창밖 건물 똑같다 모양 좁다 공간 집들이 이스탄불 이스탄불 보스포러스 계속
터키,터키 고속도로 주변 풍경 작다 마을 모스크 모스크 미나 뾰쪽하다 첨탑 마을
터키,터키 고속도로 앙카라 이스탄불 고속도로 주변 나무 시작
터키,그리스 터키 이집트 짧다 지난 12월 사랑 아들 병민 민경 피라미드 설레다 밤잠 설치다 영종도 공항 공항 인파 북적 면세점 타슈켄트 실어 6시간 타슈켄트 10시간 비행 이스탄불 피곤하다 이스탄불 이틀 여정 즐겁다 이집트 황당하다 피라미드 실망 카이로 피라미드 룩소 카르 신전 신전 뿌듯하다 행복하다 이집트 3일 이집트 아테네 유럽 분위기 물씬 깨끗하다 도시 유명하다 아크로폴리스 파르테논 신전 수니 가족 9일 아시아 아프리카 유럽 대륙 특성 다르다 동행 친절하다 깊다
터키,사랑스럽다 터키 음식 먹음 스럽다 터키 가시
터키,사랑스럽다 터키 음식
터키,스머프 동굴 갑바 기아 터키 스머프 동굴 갑바 기아 터키 2005년 1월 8일 저녁 버스 10시간 갑바 기아 교통 수단 맘껏 실컷 버스 터키 버스 나란하다 사이좋다 제일 다리 버스 자석 여유 다행 실크로드 대상 숙소 갑바 기아 휴게소 누나 재미있다 터키 문화 퀴즈 신화 형제 추첨 작다 선물 동생 당첨 엄마 당첨 갑바 기아 풍경 언덕 동굴 휴게소 선물 맛있다 케밥 창밖 경치 구경 어느새다 버섯모 산이 갑바 기아 풍경 원래 강도 약하다 수만 화산 폭발 용암 화산재 세월 바람 침식 작용 기묘하다 버섯모 특수하다 지형 손쉽다 거주지 약하다 사암 훌륭하다 강하다 용암 지붕 필요하다 기초 공사 공사 필요 기독교인 훌륭하다 피난처 로마제국 박해 피해 아랍인 침략 피해 파고 거주 동굴 새롭다 기독교 문명 갑바 기아 버섯바위 스머프 파파 스머프 예쁘다 스머 페트 귀엽다 아기 스머프 잘나다 좋아하다 똘똘이 스머프 갑바 기아 버섯바위 가가 고양이 라엘 선물가게 버섯바위 마침 선물가게 인심 보라 갑바 기아 버섯바위 동굴 교회 파파 아빠 좁다 파라 암벽타기 위험하다 중간 뒤네르 케밥 맛있다 식당 버섯바위 사방 뒤네르 케밥 둥글다 넓적하다 양고기 소고기 닭고기 원통 덩어리 요리 부분 야채 기름기 건강 닭고기 네르케 끝내 점심 식당 바위 이쑤시개 우주 기묘하다 형상 거대하다 암석 다양하다 버섯모 갑바 기아 유럽 그랜드 캐년 영화 스타워즈 갑바 도키 촬영 유명하다 유럽 그랜드캐년 꼬깔 모자 버섯 요정 조그맣다 나무 과일 나무 버스 터키 결혼 풍속 재미있다 혼기 지붕 항아리 항아리 둘째딸 총각 항아리 트리 총각 어머니 둘째딸 딸도 총각 맛있다 맛없다 대접 총각 잘못 항아리 깨트렸으 저녁식사 가족 갑바 기아 거리 구경 택했다 사춘기 아들 엄마 우려 외곽 관계 택시 요금 확인 동굴 카페 동굴 멋지다 카페 찾기 안내소 친절하다 가족 알맞다 멋지다 동굴 와인 하우스 소개 동굴 와인 하우스 아빠 락크 락크 터키 전통주 사자 의미 뿌옇다 변하다 엄마 레드와인 동생 사과 안주 팝콘 지기 무섭다 동굴 와인 하우스 터키 민속 노래 작다 전통 악기 치면 이슬람 터키 노래 동굴 페치 장작 대학생 남녀 데이트 사진 하니 택시 기사 가족사진 버섯바위 배경 아침 주위 산책 주변 버섯모 바위 구멍 아침 산책 주변 동굴 파고 터키 정부 관광 자원 갑바 기아 터키석 유명하다 오스만 터키 제국 양질 터키석 생산 터키석 불리 터키석 지니 부가 중국 터키석 연한 아리조나 터키석 매끄럽다 갑바 기아 터키석 진하다 구유 구유 깊다 우물 로마시대 기독교인 지하 도시 1960년 농부가 발견 울음소리 계속 지하도 시가 구유 마을 풍경 시골 마을 양옆 온통 하얗다 하얗다 햇빛 반사 보석 원래 구유 지하 도시 지하 120 현재 박해 피해 피난 기독교인 공간 필요하다 지하 계속 현재 복잡하다 미로 개미 평상시 곡식 저장 장기간 저장 가능하다 포도주 만들기 땅속 깊이 우물 파서 식수 사용 지하 공기 맑다 통풍 동굴 중간 중간 침입 장치 둥글다 맷돌 모양 바위 입구 로마군 긴급하다 발생 지하도 시로 피신 지하 터널 무려 10 연결 규모 짐작 문화 유산 지정 가치 충분하다 종교 학교 선생님 좁다 통로 예배당 종교 학교 부엌 와인 마굿 지하 암석 파서 생활 터전 온갖 죄인 양팔 전쟁 고아 터키 지진 아들 지진 가족 터키 전통 인형 그림엽서 바구니 1달러 엄마 그림엽서 만물상 여러 모양 바위 낙타 모양 낙타 모양 바위 대상 갑바 기아 지구 지역 자연 풍화 작용 지형 괴레메 샤바 계곡 바위 우치 사르 장관 풍부하다 관광 자원 터키 부러워하다 자원 실감 계속
