country,cleaned_sentences
괌,와이프 초딩 이서 물놀이 워터파크 해변 만족스럽다 렌트카 남부 쇼핑 5일 금방 주변 지인 추천 번창
괌,사이판 5일 민희 짱짱 결혼 13 주년 기념 제일 친하다 가족 가족 사이판 행복하다 추억 고민 선택 사이판 중요하다 행운 던데 공항 친절하다 미소 민희 웃음 항상 넘치다 유머 즐겁다 사이판 아일랜드 관광 마나 유의사항 초등학교 학년 학년 듣기 쏙쏙 주시 대답 주시 궁금하다 일기 물놀이 자세하다 내용 가면 계속 사이판 즐겁다 숙소 물놀이 음식 후회 아깝다 기회 2019년 행복하다
괌,5일 사이판 고객 리뷰 확인 5일 사이판 그다지 기대하다 아녔긔 따뜻하다 조카 수영 실컷 초이스 사이판 모름 막상 사이판 매력 넘치다 편안함 리뷰 당일 스케쥴 케어 민희 인사 진짜 최고 새벽 불편하다 신경 즐거움 활기차다 멋있다 정확하다 깔끔하다 무한 가도 부탁드리다 진심 100000000000 수고 사이판 가깝다 여행지 최애 조만간 최고
괌,직원 2019 아카데미 출장 2019년 닛코 힐튼 쉐라톤 츠바키 아카데미 출장 출장 지역 2019년 10월 16일 10월 20일 5일 항공 에어 서울 출장 인원 28 롯데 관광 인터파크 한진 관광 하나투어 여행박사 모두투어 출장 목적 견학 신규 견학 츠바키 1일 17 00 인천공항 터미널 미팅 에어 서울 카운터 개별 체크 사이판 카운터 20 45 인천 항공 101 비행 4시간 30분 배열 비용 항공사 탑승 기내식 기내 무료 제공 면세 구역 판매 간단하다 음식 기내 반입 가능하다 대비 좌석 간격 넓다 블루 카페 운영 라면 간단하다 판매 진행중 좌석 마다 개인 모니터 인천 구간 영화 상영 이어폰 구매 2천원 2일 02 15 입국 수속 공항 닛코 체크 09 30 닛코 마젤란 조식 일본인 투숙 비율 높다 샐러드 미소 된장국 베이컨 소시지 구성 10 00 11 00 아카데미 개회 오리엔테이션 11 00 13 00 닛코 견학 교육 테스트 닛코 480 객실 슬라이드 보유 72 닛코 경우 객실 오션 강점 투숙 가능하다 조식 제공 트리플 베드 스위트룸 비싸다 저렴하다 편임 닛코 카르 메라 마술 저녁식사 생일 이벤트 구매 가능하다 골드 카드 플래티넘 카드 세미 골드 플래티넘 카드 태교 카드 13 00 14 00 중식 닛코 중식 토리 16 오션 새우 요리 체적 14 00 16 00 신규 츠바키 견학 교육 2020년 4월 완공 츠바키 부대 객실 견학 2020년 5월 그랜드 오픈 예정 프리미어 럭셔리 분위기 고함 객실 크게 고함 오션 넓다 인피니티 스카이 웨딩 차별 화가 16 00분 16 30분 사이판 아쿠아 교육 16 30 18 30 닛코 미션 동영상 촬영 이벤트 당첨 인하다 명의 친구 트리플 72 슬라이더 수영장 위주 촬영 사진 장소 사진촬영 18 30 20 00 석식 닛코 매직 일루 션쇼 카르 에피타이저 샐러드 음료 스테이크 새우 간식 브라우니 제공 아동 동반 가족 관람 생일 무대 마술 참여 생일케이크 이벤트 3일 09 30 기상 조식 닛코 체크아웃 10 00 11 40 갤러리아 쇼핑 자유시간 11 40 12 00 갤러리아 힐튼 12 00 13 00 중식 힐튼 랜더 테라스 뷔페 이탈리아음식 위주 피자 파스타 핫도그 직접 아이스크림 샐러드 과일 13 00 15 00 힐튼 견학 교육 테스트 힐튼 초이스 카드 골드 카드 실버 카드 구매 가능하다 카드 메인 타워 프리미어 타워 시로 10월 라운지 조식 가능 10월 라운지 조식 불가 내년 7월 완공 리노 베이 예정 15 00 16 00 힐튼 팀별 미션 그니 장소 사진 찍기 16 00 16 30 힐튼 체크 16 00 16 30 힐튼 체크 클럽 메이트 큰소리 입구 환영 방내 이름 헤키 인형 편지 객실 로얄 타워 디럭스 15 배정 16 30 18 00 개인 정비 할로윈 파티 18 30 20 30 할로윈 파티 할로윈 코스튬 콘테스트 클럽 메이트 게임 20 30 24 00 화합 4일 09 00 기상 조식 리조트 쉐라톤 09 30 11 30 쉐라톤 견학 교육 테스트 쉐라톤 객실 30 스위트 객실 구성 아울렛 무료 셔틀버스 운행 스타우드 계열 스타벅스 알루팟섬 가능하다 업체 변경 불가 인피니티 공사 사진촬영 소셜 인스타 공유 선물 이벤트 진행중 내의 사진촬영 장소 고객 유치 노력 11 30 12 30 중식 쉐라톤 카스카 철판요리 원하다 음식 소스 직원 철판 데판 하겐다즈 아이스크림 두부김치 12 30 13 30 쉐라톤 자유 미션 팀별 쉐라톤 장소 사진 찍기 13 30 14 00 쉐라톤 14 30 16 30 견학 교육 테스트 리조트 객실 777 세아 세아 로얄 타워 골드 카드 실버 카드 로얄 타워 시헤키룸 12 객실 전자레인지 구비 16 30 17 30 코코넛 올림픽 클럽 메이트 올림픽 17 30 18 30 워터파크 팀원 줄다리기 대결 슬라이더 탑승 18 30 19 30 석식 선셋 뷔페 고기 해산물 샐러드 김치 21 00 22 00 통합 테스트 미션 프로그램 발표 동영상 미션 2등 22 00 23 00 시상식 코인 마켓 23 00 24 00 자유시간 정리 체크아웃 5일 00 00 공항 서울 공항 03 15 인천 102 06 50 인천공항 해산 정보 특성 유익하다 관련 업종 직원 미션 기회
괌,사이판 단점 비교 간접 비교 2년 사이판 관련 소감 간략하다 장점 조용하다 휴양 원하다 강추 초등학생 이하 자녀 해외여행 계획 라면 동남아 보태 사이판 추천 티비 선택 관광 선호 다양하다 재미있다 볼거리 사이판 추천 작다 거리 절약 자유시간 자유여행 경쟁력 단점 휴양 쇼핑 관광 추천 자체 규모 시골 분위기 화려하다 도심 볼거리 가라 판이 중심 거리 소도시 읍내 수준 주요 외국인 중국인 90 해외 온건 제주도 온건 착각 일본사람 괌쪽 대부분 화려하다 볼거리 도심 야경 동남아 추천 도심 자체 심심함 티비 조건 사항 한경 노련하다 운영 짧다 즐겁다 동반 방문 의사
괌,직원 2019 아카데미 출장 2019년 아카데미 출장 지역 5일 항공 에어부산 기간 2019 10 16 10 20 5일 출장 인원 롯데 관광 한진 관광 하나투어 여행박사 출장 목적 견학 신규 츠바키 견학 1일 19 30 김해 국제공항 미팅 탑승 수속 에어부산 라운지 간단하다 스낵 라면 오뎅 가능 현재 부산 에어부산 기내식 제공 항공 프리미엄 에어부산 라운지 이용권 포함 구성시 고객 만족도 높다 예상 22 35 김해 항공 612 비행 4시간 기내식 에어부산 10 27 야간 운항 간편 운항 스케줄 변경 예정 대비 좌석 간격 넓다 블루 카페 운영 라면 간단하다 판매 진행중 2일 03 10 입국 수속 공항 닛코 체크 10 00 기상 조식 닛코 조식 마젤란 레스토랑 조식 닛코 일본인 투숙 비율 높다 조식 일본 메뉴 미소 된장국 10 00 11 00 아카데미 개회 오리엔테이션 11 00 13 00 닛코 견학 교육 테스트 480 객실 슬라이드 보유 72 구매 가능하다 골드 카드 플래티넘 카드 태교 카드 카드 제공 닛코 경우 객실 오션 강점 드물다 트리플 보유 성인 엑스트라 베드 추가 트리플 베드로 넓다 편안하다 가능하다 13 00 14 00 중식 닛코 중식 토리 닛코 16 중식 토리 멋지다 오션 가능하다 요리 새우 요리 맛있다 14 00 16 00 신규 츠바키 견학 교육 2020년 5월 그랜드 오픈 예정 츠바키 기본 객실 디럭스 객실 견학 대비 테라스 객실 넓다 일당 30 한정 조식 테라스 신청 츠바키 타워 객실 340 인피 티니 풀바 사이드 스카이 웨딩 가능 16 30 18 30 닛코 미션 18 30 20 00 석식 닛코 매직 일루 션쇼 카르 아동 동반 가족 단위 고객 적합하다 생일 무대 마술 참가 특별하다 추억 3일 09 30 기상 조식 닛코 체크아웃 프리미어 라운지 조식 마젤란 가볍다 메뉴 구성 키즈 보유 10 00 11 40 갤러리아 쇼핑 자유시간 11 40 12 00 갤러리아 힐튼 12 00 13 00 중식 힐튼 랜더 테라스 뷔페 13 00 15 00 힐튼 견학 교육 테스트 힐튼 객실 오션 646 객실 다양하다 레스토랑 보유 카드 용이하다 메인 프리미어 카테고리 내년 7월 완공 목표 리노 베이 예정 15 00 16 00 힐튼 미션 16 00 16 30 힐튼 체크 클럽 메이트 시헤키 입구 맞이 시헤키 인형 맥주 17 00 18 30 할로윈 파티 18 30 19 00 할로윈 코스튬 콘테스트 4일 09 00 기상 조식 쉐라톤 09 30 11 30 쉐라톤 견학 교육 테스트 객실 오션 318 객실 객실 30 스위트 객실 무료 셔틀 가능 인피니티 패밀피 워터 슬라이드 자쿠 가능 11 30 12 30 중식 카스카 다양하다 메뉴 구성 원하다 메뉴 가면 철판 데판 12 30 13 30 쉐라톤 자유 미션 13 30 14 00 쉐라톤 14 30 16 30 견학 교육 테스트 객실 777 세아 로얄 타워 건물 구성 가능하다 골드 카드 조식 가능하다 실버 카드 로얄 타워 시헤키룸 12 객실 침대 가드 신청 가능 전자렌지 제공 시헤키룸 패밀리 디럭스 대여 불가 16 30 17 30 코코넛 올림픽 클럽 메이트 올림픽 17 30 18 30 워터파크 18 30 19 30 석식 선셋 21 00 22 00 통합 테스트 미션 프로그램 발표 22 00 23 00 시상식 코인 마켓 23 00 24 00 자유시간 정리 체크아웃 5일 01 20 공항 부산 04 20 에어부산 611 07 30 김해 국제공항 해산 계열 다양하다 나볼 기회 내년 5월 그랜드 오픈 예정 츠바키 공사 객실 추후 판매 도움 예상 출장 기존 주력 판매 비교 문의 강점 부각 판매 부분 노력 다양하다 부분 체험 출장 출장 계기 구성 고객 고객 니즈 구성 판매 주력 예정
괌,직원 2019 아카데미 출장 2019년 아카데미 출장 출장 지역 2019년 10월 16일 10월 20일 5일 항공 에어 서울 출장 인원 28 롯데 관광 한진 관광 하나투어 여행박사 모두투어 출장 목적 교육 신규 견학 츠바키 1일 2019년 10월 16일 수요일 17시 00분 미팅 개별 체크 에어 서울 전용 카운터 수속 인터뷰 목적 숙박 이름 질문 특징 전용 카운터 분리 복잡하다 빠르다 수속 항공사 만족감 높다 20시 45분 인천 101 배열 좌석 간격 넓다 개인 티비 보유 기내식 유료 서비스 이어폰 판매 2천원 특징 저가 항공 불구 개인 티비 보유 좌석 간격 넓다 2일 2019년 10월 17일 목요일 02시 15분 비자 지시 왼쪽 미소 지시 오른쪽 그레이 통과 미국 입국 소지 질문 지시 목적 이름 문의 지문 인식 간단하다 검사 신고 제출 미팅 15 인승 차량 03시 00분 공항 닛코 체크 숙박 10시 00분 기상 조식 프리미어 라운지 일본인 투숙 일본 삼각 미소 된장국 오므라이스 주문 10시 00분 11시 00분 아카데미 개회 오리엔테이션 11시 00분 13시 00분 닛코 교육 교육 테스트 닛코 470 객실 객실 오션 슬라이드 보유 72 구매 가능하다 카드 옵션 제공 골드 플래티넘 태교 카드 베드 트리플 보유 10 식당 체크 가능 레스토랑 토리 벤케이 마젤란 라운지 부겐빌리 사이드바 조식 중식 호환 가능 옵션 스페셜 디너쇼 카르 마술 좋아하다 선셋 비치 바비큐 부대 수영장 비치 산책로 놀이터 키즈 유실 코인 세탁실 빙기 스파 아유 아람 유료 웨딩 채플 13시 00분 14시 00분 점심시간 토리 닛코 16 뷔페 레스토랑 오션 14시 00분 16시 00분 츠바키 교육 테스트 츠바키 타워 공개 사진 공유 불가 홈페이지 이미지 참고 340 객실 인피니티 풀바 사이드 스카이 웨딩 다운 서비스 제공 2020년 5월 그랜드 오픈 예정 넓다 기본 객실 테라스 포함 보유 닛코 수영장 사용 가능 닛코 셔틀 제공 오픈 이벤트 일당 30 한정 조식 테라스 신청 예정 공사 내년 4월 완공 예정 16시 00분 16시 30분 아쿠아 사이판 교육 사이판 아쿠아 젊다 위주 객실 코티지 스타일 친환경 리조트 리조트 해변 보유 2015년 객실 리노 베이 완료 무료 인터넷 레스토랑 케빈 프라임 푸드 스타 테라스 선셋 비치 바베큐 비노 페니 미쉘 풀바 미쉘 비치 부대 수영장 비치 아쿠아 마란 헬스 스파 가제 피트니스 사우나 16시 30분 18시 30 닛코 미션 닛코 빙고 별로 닛코 장소 사진 완성 18시 30분 20시 00분 석식 매직 일루 션쇼 3일 2019년 10월 18일 금요일 09시 30분 자유 조식 마젤란 09시 40분 11시 30분 닛코 갤러리아 자유 쇼핑 15 인승 11시 50분 12시 00분 힐튼 랜더 테라스 뷔페 제공 12시 00분 13시 00분 점심식사 13시 00분 15시 00분 힐튼 교육 테스트 힐튼 갤러리 힐튼 646 객실 객실 오션 개동 구성 메인 타워 프리미어 타워 내년 7월 리노 베이 실시 예정 헐리웃 베드 가능 불가 구매 가능하다 카드 옵션 제공 실버 초이스 골드 다이아몬드 조식 중식 호환 가능 저녁 추가 변경 가능 10 라운지 조식 불가 레스토랑 이즈 피셜맨즈코브 랜더 테라스 카페 치노 픽스 바비큐 트리 피셔맨 익스 프레 부대 니스 센터 괌내 규모 유명 수영장 비치 비치 티비 유료 스파 아유 아람 유료 웨딩 채플 15시 00분 16시 00분 미션 그니 장소 사진 찍기 16시 00분 16시 30분 힐튼 환영 세레모니 16시 30분 18시 00분 체크 개인 정비 할로윈 파티 18시 00분 18시 30분 할로윈 코스튬 콘테스트 사이사 18시 30분 19시 30분 저녁식사 만찬 19시 30분 20시 30분 할로윈 게임 클럽 메이트 20시 30분 24시 00분 화합 4일 2019년 10월 19일 토요일 09시 30분 자유 조식 로비 미팅 4일 2019년 8월 12일 월요일 09시 00분 기상 조식 09시 00분 09시 30분 쉐라톤 09시 30분 11시 30분 쉐라톤 교육 테스트 쉐라톤 318 객실 전체 30 스위스 객실 구성 무료 셔틀 가능 와이파이 무료 알루팟섬 계약 종료 레스토랑 라카 스카 프레지던트 니폰 베이 사이드 바비큐 포인트 퍼스 포인트 부대 인피니티 레노 베이 워터슬라이드 자쿠 사나 스파 유류 웨딩 채플 키즈 클럽 쉐라톤 어드벤쳐 유류 클래스 11시 30분 12시 30분 점심시간 라카 스카 본인 원하다 데판 요리 제공 하겐다즈 아이스크림 12시 30분 13시 30분 미션 팀별 쉐라톤 장소 사진 찍기 13시 30분 14시 00분 쉐라톤 14시 00분 14시 30분 개인 정비 물놀이 복장 14시 30분 16시 30분 교육 테스트 사이사 777 객실 오세아니아 로얄 타워 시헤키룸 로얄 타워 하나투어 단독 계약 패밀리 디럭스 가능 단독 카드 실버 카드 골드 카드 골드 판매 레스토랑 스카이 라이트 라면 하우스 홋카이도 비스트 선셋바 선셋 바베큐 퍼시픽 판타지 디너쇼 시헤키 스낵 모로 야시장 매수 수요일 저녁 가능 골드 카드 시시 야시장 왕복 셔틀 음식 음료 16시 30분 17시 30분 코코넛 올림픽 클럽 메이트 17시 30분 18시 30분 워터파크 18시 30분 19시 30분 저녁식사 선셋 19시 30분 20시 30분 미션 마무리 제출 20시 30분 21시 00분 개인 정비 21시 00분 22시 00분 통합 테스트 미션 프로그램 발표 사이사 22시 00분 23시 00분 시상식 코인 마켓 23시 00분 24시 00분 정리 체크아웃 5일 2019년 10월 20일 일요일 00시 00분 공항 서울 공항 03시 15분 인천 102 06시 50분 인천 해산 좀더 자세하다 기회 고객 자세하다 추천 프로그램 공부
괌,사이판 털보 재범 친구 소개 노랗다 사이판 가게 친절하다 부산 지사 가볍다 발걸음 사이판 만난 털보 하트 뽕뽕 이름 다정하다 감동 간결하다 친절하다 감동 다가 스노 쿨링 강습 완벽하다 다르다 괜시리 어꺠 으쓱 보가 이드 직접 스노 쿨링 방법 굿굿굿 사진 사진 인생 탄생 털보 다가 추가 다가 종일 추하다 마냥 다가 엄마 어제 물고기 수영장 다가
괌,사이판 추천 재범 만족 해외여행 고민 선택 사이판 런가 초등학교 학년 진리 아침 점심 저녁 해결 물놀이 리조트 전혀 지루하다 북부 스킵 숙소 안좋다 좋아하다 가시 마나 재범 꼼꼼하다 세심 배려 마나 즐겁다 친절하다 재범 인사 계획 기대
괌,초딩 사이판 행복하다 가족 개인 차갑다 만족스럽다 좋아하다 마나 가화 스노 쿨링 신비 자체 즐겁다 행복하다
