country,contents
장가계,"김영철 가이드님과 함께한 장가계 5인 가족여행~!! (1):부모님과 저희가족해서 5인이 장가계 패키지여행 다녀왔습니다.
저렴한 패키지라 퀄리티적인면에서 다소 아쉽지 않을까 걱정했지만,,,
먹는거 자는거 전부 대만족이였습니다.
특히나 저희 김영철가이드님이 요령껏 여행동선 잡아주셔서 타팀에 비해 정말 수월하게 대기시간없이
잘 다녀온거 같아요~ 김영철 가이드님 최고!!! 감사드립니다.
마지막날 중국의조선족, 북한, 대한민국사람 모두 사실 한민족이라는 말씀은 정말 감명깊게 들었고 다시한번 생각해보는 계기가 된거 같습니다.
김영철 가이드님~!! 열심히 자기일에 최선을 다하는 가장의 모습 멋있었구요...
입국해서 부터 마지막 출국할때까지 세심하게 하나하나 챙겨주셔서 정말 편하게 잘 다녀왔습니다. 감사합니다.
다음에 또 김영철가이드님과 함께하고 싶네요~ 정말 정말 감사했습니다.~~~~~~^^"
장가계,"장가계 여행~~~김위남 가이드님 넘 감사합니다^^ (1):  꽤 덥고 힘들거라 생각한 장가계 여행이었지만 함께한 분들과 김위남 가이드님 덕분에 즐겁게 다녀왔습니다.
화창한 날씨가 여행 내내 상쾌한 기분을 들게 해 주었고
항상 미리미리 준비해서 여행객들이 불편하지 않도록 신경쓰고 좀 더 편안한 여행이 될 수 있도록 노력하는
가이드님이 있어서 좋았습니다.
                    또한 옵션은 참여할 생각이 없었는데 편도로 진행되는 점도 있지만 꼬옥 보아야 할 코스를 추천해 주어서
제대로 된 여행을 한 것 같습니다.
  천문산을 시작으로 천문동, 유리다리, 천자산 원가계 양가계 유리잔도
곳곳의 케이블카와 에스칼레이터, 매력상서쇼
백룡엘리베이터, 십리화랑, 보봉호수, 황룡동굴 등등
너무다 좋은 코스였습니다.
          정리하다보니 사진이 많지 않아 너무 아쉽지만
한국 관광객을 배려한 식사로 삼겹살이나 보쌈요리, 청도맥주 등은
맛있게 즐길 수 있었습니다.
 

    굉장히 큰 산들이라 스케일 만큼은 정말이지 부러울 따름이네요 ㅎㅎ
황룡동굴 속은  배를 타고 이동하는 경험이 새롭기도 합니다.
      너무나 아름다운 색색의 불빛과 석순들이 충분히 사람의 마음을 끄는 듯 합니다.
      패키지로 3박 5일간 같이 하며 친해진 전주 이씨 원주 사장님과 사모님,
영주에서 오신 전주이씨 사장님과 사모님, 친구분들 ㅎㅎ
대구와 군포에서 오신 부부님들 모두 기억에 남을 듯 합니다.
      마지막으로 누구보다도 기억에 남을 위남씨~~~
덥다고 준비해준 망고바와 수박, 청도 맥주 고맙습니다.
자신의 자리에서 항상 열시미 노력하고 꿈을 향해 나아갈 것이라 생각 드는데요
장가계 여행객 들에게 사랑 받는 멋진 가이드가 되기를
늘 응원하겠습니다.
              이제껏 살아 오면서 꽤 다녀본 국내 여행도 매우 좋았지만
한번은 다녀와도 좋을 만한 장가계
  좋은 사람들과 소통하고 즐기며
다시 한번 이제까지의 나의 삶을 돌아보고
앞으로 살아갈 인생에 대해 차분히 생각해 보는 시간이었습니다.
     "
장가계,"장가계 가이드 조향단 님을 강력 칭찬합니다!!!!! (1):일 년 걸을 분량을 다 걷을 각오를 하라며 다녀온 사람들로부터 악명 높던 장가계..
효도여행이 아니라 현대판 고려장가계.. 라던 곳..ㅋ
종아리에 파스 발라 가며 다녔던 3박5일 동안 씩씩하고 세심했던 우리 조향단 가이드 님이 아니었다면 어땠을까?
매우 피곤할 상황에서도 늘 밝은 표정이었고, 졸리는 버스 안에서도 지루하지 않도록 웃음을 주었으며, 가는 코스마다 우리 팀이 조금이라도 혜택을 더 받을 수 있도록 애쓰는 모습에 감동했습니다 ㅠㅠ
가이드 님을 잘 만난 덕분이었는지 그다지 고생했다는 기억이 없고 즐겁고 감사했던 추억만 남았네요 ^^ 대기줄로 그다지 고생하지도 않았고, 날씨도 적당해서 장가계 천하제일경들을 선명하게 보고 즐기고 눈으로 마음으로 가득 담아 올 수 있었습니다.
인생에 한 번은 꼭 보고 와야 한다던 장가계는 역시 그 말 그대로였거든요~
잘 다녀 왔고 행복했습니다.
여행 기간 내내 단체원들 모두가 칭찬했던 우리 조향단 가이드님은 앞으로도 그 씩씩한 음성을 장가계에 울려대며 많은 사람들에게 추억을 주시리라 믿습니다.
  She's so cooooo~~!! Two Thumbs Up!! d(^.^)b"
장가계,"장가계 가이드 김문걸 홧팅!!! (1):중간에 비가와서 조망이 안좋고 관광이 쉽지않을거 같았는데 김 문걸 가이드의 현명한 판단으로 약간의 일정조절로 미혼대 어필봉등 중요 포인트를 안놓치고 조은 날씨조건으로 관광 무사히 마칠수 있었습니다. 구수한 입담을 곁들인 김문걸 가이드님 ! 담에 서안 역사여행 기회되면 반드시 찾아서 다시 뵙길 기대해봅니다. 패키지 여행이지만 우림팀들 ! 서로서로 신경써주시고 배려하는 마음 가득찬  동행해주신 분들께도 감사인사 드립니다. 담에 또 좋은 인연이 이어지길 바라며  ...내내 건강과 행복잃지마시길 바랍니다.

       ♡아빠와 아들의 소소한 여행♡"
장가계,"장가계 김문걸 가이드님 칭찬합니다 ~~ (1):장가계는 특성상 버스로 이동할 일이 굉장히 잦았는데, 끊임없이 재밌는 얘기를 해주셔서 지루하지 않았고 단체관광이니만큼 여권이나 비자 챙기는 일이 중요했는데 세심하게 신경써주셔서 출국까지 무탈한 과정을 밟았습니다 ㅎㅎ 
여행지 걷는 동안 관광객들과 웃는 얼굴로 대화하시는 모습도 보기 좋았어요. 정말 힘든 일정인데도 그렇게 해주시는 걸 보니 참 고마웠습니다 그게 그분의 일이라 해도.... ^ㅡ^
4인 가족 다 아무런 불편함 없이 좋은 기억만 가지고 왔습니다 !
가이드님 항상 건강하시고 좋은 일만 가득하시길 바래요~ 그래서 앞으로도 장가계 보러 가는 한국인 분들 잘 인솔해주세요 ㅎㅎ
 "
장가계,장가계 여행 후기 (1):4월에도 노랑풍선으로 스페인 여행을 다녀 왔습니다 이번에도 노랑풍선으로 장가계 노쇼핑 노옵션으로 다녀왔습니다 3박5일 마지막날을 빼고는 짧은 시간들이라 새벽일어나 준비하고 여행을 해야하는 강행군이 였습니다 물론 피곤은 하였지만 나름대로 꽉찬 일정 이였어요 가이드도 친절하였고 비교적 양심적이였어요 물건을 살때나 모든걸 양심적으로 하였어요 복주원 가이드에게 우선 감사드립니다 제가 노랑풍선을 이용하는것은 다른 여행사에 상품보다 내용도 충실하고 가격도 비교불가 라고 말하고 싶습니다 노랑풍선에 감사드리고 이번여행은 즐겁고 행복 하였습니다
장가계,"노랑풍선 장가계 김태식 가이드 정말 잘 택하셨습니다. '짱 중 짱'이더라구요!~:저 나름대로 세계 여러곳을 여행했습니다.
중국도 여러번 다녀봤지만 이번처럼 좋은가이드를 만난건 행운이었습니다
김태식 가이드는 한마디로 '짱 중 짱'이더라구요
늘 상비약을 챙겨 고객이 불편을 얘기하면 즉시 파스며, 소화제며, 우황청심환 등을 제공해 고객들이 최상의 컨디션으로 여행을 할 수 있게 해 주었습니다.
또한 저녁 식사때는 맥주를 올려주기도 하며 고객들을 섬겼습니다.
여행객 한 사람 한 사람을 내 가족처럼 생각하며 돌봐 주었습니다
무더운 날씨에 고객의 안전과 건강을 최우선으로 생각하여 수시로 고객들에게 안전수칙을 인지시켜 모두 안전한 여행을 하도록 하였고요.
공항에서 출국시에도 끝까지 체크인 수속을 직접 챙겨 주고 출국하는 순간까지 함께 해 주셔서 너무 감사했습니다
김태식 가이드님!
'짱 중 짱'
정말 수고 많으셨어요!
감사합니다!"
장가계,"행복한 장가계 여행을 만들어주신 김창윤 가이드님!:저희 가족끼리 이번 장가계 여행을 노랑풍선과 함께 하게 되었습니다.
패키지여행의 특성 상 어떤 가이드님을 만나느냐에 따라 그 여행의 모든 분위기가 달라지잖아요~
너무 열정적으로 저희 가족을 이끌어주시고, 무더위에도 늘 앞장서서 모든 것을 배려해주신 감사한 김창윤 가이드님 덕분에 저희 가족은 너무 소중한 추억을 만들고 귀국했습니다^^
여행 마지막 날 돌아오는 공항에서도 수속 전에 마지막까지 이끌어주시고 도움 주셔서 큰 감동입니다.
김창윤 가이드님 덕분에 저희가족은 다음에도 노랑풍선 또 함께 하고 싶을 것 같아요^^ 
김창윤 가이드님, 그리고 노랑풍선 화이팅~"
장가계,중국-장가계 여행 (1):오랜만에 중국여행을 패키지로 선택했는데 안영욱가이드님 덕분에 40도 가까운 무더위가 무색하리라 만큼 즐겁고 행복한 여행이었습니다. 일년 중 300일이 비가 온다는 장가계에서 비 한번 맞지 않고 여행 내내 장관의 풍관을 구경할 수 있었던 건 함께 여행 했던 9분과 안영욱가이드님 덕분이었던 것 같습니다. 더운 날씨에 줄을 서서 기다리는 것이 힘들까봐 우리를 안전하게 기다리게 해 놓고 매표소로 땀을 흘려가면서 뛰는 모습은 보기에도 안스러웠습니다. 또한 팀원 중에 걷기 힘든 분의 안전과 건강을 챙겨주시는 세심한 덕분에 아무 탈 없이 잘 보고 잘 먹고 편한 여행이 되었습니다. 특히 우리들이 힘들어 할 때 적재적소에서 아이스크림을 제공하여 힘을 북돋워주기도 했습니다. 장가계에 대한 해박한 지식으로 여행자들의 궁금점도 늘 친절히 자세히 설명해주셔서 장가계에 대해 더 많이 알게 된 여행이었습니다. 다시 장가계를 여행하게 된다면 꼭 안영욱가이드와 함께 하고 싶습니다. 다시 한번 감사드립니다.
장가계,"장가계 여행-안영욱 가이드님 칭찬합니다. (1):오랜만에 선택한 패지키여행~~ 설레기도 했지만 낯선 사람들과 어떤 가이드를 만날지 기대반, 걱정반의 마음이었어요. 그런데 안영욱 가이드님 덕분에 모든 근심이 한번에 날라갔습니다. 비행기가 연착하여 2시간 가량 늦게 새벽 2시에 도착했는데도 처음 만나는 시작부터 웃으면서 그럴 수 있다고 오히려 우리들을 위로해주셨어요. 처음부터 감동있었죠~~안영욱 가이드님의 배려과 고마움을 여행 내내 이어져서 장가계의 기온이 38도까지 올라 힘들었을텐데 늘 여행자들을 배려하여 즐거운 여행이 되도록 신경써 주셨어요..안영욱 가이드님 덕분에 장가계 여행이 너무 즐거웠고 다시 한번 가족들과 친구들과 간다고 안영욱가이드님을 꼭 찾고 싶네요~ㅎㅎ 우리에게 말씀하셨듯이 늘 건강 우선으로 잘 챙기시고 늘 즐겁고 행복한 나날이 되시길 바랍니다. 너무 감사합니다."
장가계,"친구부부와 함께한 해외여행... 다음에 또오고 싶은 장가계:한 폭의 그림과도 같은 수려한 경치를 즐길 수 있는 여행지, 영화 아바타의 배경지가 되어 전 세계인들의 마음을 사로잡은 그곳,
독특하게 솟아오른 바위기둥과 카르스트 언덕 등 웅장한 대자연을 마주하며 삶의 무게 앞에 더욱 당당해질 수 있는 힘과 용기를 얻고 왔습니다.
  ○ 1일차 - 21:50분에 인천국제공항을 출발하여 익일 01:10분경 장사국제공항에 도착하여 서춘선 가이드님과 미팅 후 30분 정도 이동하여 카미톤호텔에 투숙하였습니다.
○ 2일차 - 07시30분에 출발하여 5시간 정도 리무진버스를 타고 장가계에 도착하여 약 15분 정도 케이블카를 타고 천문산사, 귀곡잔도, 유리잔도를 구경하였습니다. 저녁에는 약 500백명의 배우들이 천문산을 배경으로 선보이는 뮤지컬 공연 천문호선쇼를 관람한 후 22시30분경 서용호텔에 투숙하였습니다.
○ 3일차 - 07:30분에 출발하여 천자산(어필봉, 하룡공원, 선녀헌화, 천대서해)를 관광하고, 셔틀버스를 타고 원가계 풍경구로 이동하여 구경하였습니다. 이후에 대협곡유리다리를 관람하고 저녁에는 여행의 피로를 풀어주는 중국 전통 전산마시지를 받고 21:30분경 서용호텔에 투숙하였습니다.
○ 4일차 - 08:00시에 출발하여 보봉호에서 유람선을 탄 후 황룡동굴로 이동하여 관람하였습니다. 특히 동굴 중간에서 배를 타고 이동하는 것은 새로운 경험이었습니다.
○ 5일차 - 21:00경에 장사국제공항에 도착하였는데 인천국제공항 사정으로 갑작스럽게 항공편이 취소되어 화물을 부친다음 20분정도 버스를 타고 이동하여 동방항공에서 잡아준 호텔에서 숙박을 한 후 08:30분 비행기를 타고 13:00경에 인천국제공항에 도착하였습니다.
  여행 일정과 식사, 날씨 등 대체적으로 만족스러운 여행이었으나, 쇼핑센터 4곳(죽탄, 라텍스, 한약, 진주) 방문 중 특히 라텍스 매장에서의 강매 분위기와 고객을 대하는 태도로 인해 상당히 불쾌감을 느꼈습니다. 앞으로 쇼핑센터 선정과 고객서비스에 대한 개선이 필요한 것으로 보입니다.
  다음에 우리 가족이 꼭 다같이 가보고 싶은 멋진 여행지였습니다.
마지막으로 무더운 날씨에 4박5일동안 애쓰신 서춘선 가이드님 대단히 수고하였습니다."
장가계,"이상진 가이드와 함께 한 장가계 여행 (1):자유여행만 다니다 장가계를 가고 싶다는 아빠의 말에 알아본 여행상품.
영어가 통하지 않는 중국인 데다 대자연 여행인 장가계는 패키지가 아니면 가기 힘든 여행지더군요..
팀으로 움직여야 하는 거면 일행도 가이드도 중요한데, 긴장된 마음으로 공항에서 낯선 얼굴들을 마주했어요.
전 직장동료 인연으로 만나신 8분의 일행은 다행히 너무 소녀같은 귀여우신 어르신들이었고, 
다소 센 첫 인상의 가이드는(부인이 미녀니까 ""미녀와 야수"" ㅋㅋ) 유머감각과 센스 탑재하고 계셨어요 ^^
경상도 사투리를 유창하게 쓰셔서 한국 사람인 줄 깜빡 속을 뻔했으나 2개 국어 능통하신 중국분이시라고(부럽 ㅠ) 
한국에서 일한 적 있으셨는데 관두고 나갈 때까지 사장님도 한국인 인 줄 아셨다는 ㅋㅋ
마치 중국 가이드가 아니라 한국 가이드와 함께 중국 여행한 기분이었어요
식사 때마다 과일 따로 챙겨 주시고, 여행지 곳곳마다 관련된 역사이야기 재미나게 해 주시ㅐ고, 체험관광 웨이팅 길지 않게 빠른 진행 해 주셔서
덕분에 좋은 시간 보내고 왔습니다. 감사합니다.
꼭 베스트 가이드 되셔서 한국 방문하시길 바랄게요 ^^
   "
장가계,"중국 장가계 김명남 가이드님께 감사를 드립니다. (1):이번 중국 장가계 여행에서 가장 인상깊었던 것은 풍경도 풍경이지만
겸손하게 잘 섬기고, 끝까지 최선을 다하는 김명남가이드님께 감사를 드리고 싶습니다.
더운 날씨에 여행팀을 잘 인솔하고 같이 땀을 흘리며 끝까지 모든 코스를 같이 완주하고
해박한 지식과 문화에 대한 설명과 부담주지 않고 섬기는 모습에
마음이 즐겁고 행복했습니다.
여행을 하다보면 부담과 불친절한 가이드때문에 여행의 기분을 상할때가 있는데
이번 김명남 가이드님은 모든 부분에서 별 다섯개를 주고 싶은 좋은 분이었습니다.
다시 한번 감사를 드립니다."
장가계,"장가계 최고 가이드 김걸 가이드님! (1):패키지 여행을 여러번 다녀봤지만 이렇게 인정이 많으신 가이드님은 처음 보았습니다~ㅎㅎ
아침마다 따뜻한 커피와 물, 식사때마다 이것저것 세심하게 챙겨주시고 심지어 일행 생일까지 챙겨주시는 따뜻한 마음!
땀을 뻘뻘 흘리면서 처음부터 끝까지 같이 동행해 주시는 성실함!
또 일정을 잘 잡아주셔서 큰 기다림 없이 즐거운 여행이 될 수 있게 만들어 주시는 센스!
골고루 삼박자가 다 갖춰진 김걸 가이드님 덕분에 정말 즐겁고 안전한 여행이 되었습니다~
김걸  가이드님 감사했습니다~건강하세요~^^"
장가계,"장가계 베테랑 김걸가이드님 별*5개~^^ (1):패키지여행은 가이드에따라 행복이좌우되는걸 몸소체험하는
30여개국을여행한 나름 패키지전문 여행자입니다.
여행일정이야 미리알고선택하는것이고 시달리기싫어 될수있음
노옵션 노쇼핑을  선호합니다.
하지만 가이드는 정할수없기에 어떤여행은 긴시간과 큰돈을  들이고도 여행내내
손님들끼리 가이드뒷담만 까다가 돌아온 몹쓸추억도 있습니다^^
중국이라는 선입견에 별 기대 안하고간 이번 장가계여행~
더위와 고단함과 중국인들의 시끄러운말소리,음식냄새들 ㅜㅠ
이모든 힘든여건을 장가계의 멋진풍광과 우리 귀여운 김걸가이드덕분에
모든걸 만회하는행복한여행이었습니다.
아침마다 맛있는 모닝커피,유람선에서의 멋진노래솜씨^^친절한미소,
재밌는이야기 *별5개입니다.
함께여행한14명 팀원들 모두 감사했고즐거웠습니다.
앞으로 또하게될 페키지여행, 김걸가이드같은분만 만난다면 행복한여행 될것같습니다
더불어노랑풍선도 좋아집니다~^^"
장가계,"張家界에는 神仙도 있고, 道人 김영남 가이드님도 계십니다:1.김영남 가이드님 여기서 뵙네요
2.귀공자 처럼 잘 생겨셨고  마음도 넓고 점쟎으셨읍니다
3.업무추진도 중국팀과 크로스 없이 괘적한 풍경을 즐기게 해주셨습니다
4.30여개국 여행을 다녔으도 최고의 가이드 안내을 받았습니다
5.기러기 아빠라 했는데 ,북경으로 가서 근무 하길 바랍니다(관계자님 참조 바랍니다)
6.정말 감사드려요"
