country,contents
터키,카파도키아의 가을... 터키9일(10.16-10.24):삭막한 이곳에도 가을 단풍이 들어가고 있다...
터키,고대 이오니아의 유적 에페소를 찾아서 1 터키9일(10.16-10.24):고대 도서관앞의 모습
터키,고대 이오니아의 유적 에페소를 찾아서 2 터키9일(10.16-10.24):에페소의 거리
터키,"아주 특별한 만남이 있던 곳, 터키에 다녀와서 ...:새콤하고 달콤한 사과차를 마시며 난 아직도 터키에 다녀 온 즐거운 추억에 취해있다. 이스탄불 바자르에서 5달러에 구입한 사과 차 한잔이 이렇게 나를 행복하게 하다니 ...

아니 어쩜 나를 행복하게 만드는 건 사과차가 아니라 따뜻한 차에 녹아 있는 추억이 아닐까 ...



내가 엄마랑 이모랑 터키로 향한 것은 지난 달 중순, 출발일은 정확히 9월 13일이었다.

사실 출발하면서 난 잔뜩 겁을 집어먹고 있었다. 하루에 적게는 다섯시간, 많게는 11시간씩 버스로 여행을 한다는데 도대체 이걸 어떻게 견뎌야 하나 ...



그런데 걱정도 잠시, 항공기에 몸을 싣는 순간 내 걱정이 순간에 다 날아가 버렸다.

지금껏 내가 타본 비행기중에 최고의 서비스와 최고의 탑승감이란 ... 승객이 별로 없던 터라 우린 비행기에 누워서 이스탄불까지 날아갈 수 있었다.

이스탄불에 도착해서 만난 현지 가이드는 윤다훈을 닯은 귀여운 아저씨였다. 첫날부터 우린 편안하고 즐거운 여행을 하리란 예감에 빠졌다.



하지만 무엇보다 우리는 즐겁게 했던 것은 다른 나라 어디에서도 볼 수 없는 터키의 대자연이었다. 갑파도키아, 파묵칼레 등 이름난 관광지는 광활하고 웅장했다. 자연을 훼손하지 않고 그대로 관광자원으로 활용하는 터키인들의 지혜가 돋보였다.



특히 온천지대인 파묵칼레에 도착한 날은 댄스데이여서 밸리댄스를 볼 수 있었다. 공연장에 표를 사가지고 들어가서 보는 공연이 아니라 호텔 바에서 열리는 댄스파티에 전세계에서 모인 사람들이 춤을 추고 있었다. 족히 이른살이 넘어 보이는 할아버지 할머니들이 흥겹게 춤을 추는 모습을 보면서 엄마한테 살짝 말했다.

엄마도 한번 해 볼래?

엄마의 대답은 즉석에서 나왔다. 망측하게 ... 근데 부럽긴 부럽다 ... 넌 서울가서 춤좀 배워라 ...

지중해의 바다도 눈부시게 아름다웠다. 잠깐 발만 담글 수 밖에 없을 만큼 시간이 잛은 것은 천추의 한이 됐을 정도로 ...



터키에서 인상적이었던 것은 또 한가지는 사람이었다.

한국전에 참전했었던 할아버지는 아들과 함께 식당을 운영하고 있었는데 우리는 보자

한국전 참전당시 사진이라며 우리를 식당 한켠으로 데리고 갔다. 교과서 한귀퉁이 실렸던 것 같은 사진을 가보라도 되듯이 액자에 걸어두고 있는 노인 ...

6.25 전쟁 당시 인천에서 배를 타고 터키로 돌아왔노라고 말하는 노인은 내 손을 잡고 눈시울이 붉혔다. 아무것도 드릴 것이 없는 노인에게 즉석사진을 한장 건네고 돌아서는데 내 마음은 왜 또 그리 짠하던지 ...



버스여행에 질릴 것 같은 8박 9일 일정은 너무도 짧게 끝나 버렸다. 트로이 목마를 보고 철부선을 타고, 또 다시 버스를 타고 돌아온 이스탄불엔 어느새 가을이 시작되고 있었다. 아쉬움을 뒤로 하고 이스탄불에서 한국행 비행기를 타면서 며칠만 더 있었으면 하는 마음이 들 정도였다.



아참 탁터피쉬 ... 물고기가 피부병 환자를 낫게 해 준다는 유명한 관광지 ...

그곳은 아직까지 우리에게 화두로 남아있다. TV로 봤을땐 그렇게도 근사했는데

딱히 아픈 데가 없는 엄마와 나 이모는 환자들과 함께 족욕을 하기가 좀 ...

일행 중 무좀이 있는 아저씨들은 무진장 좋아했다. 하지만 난 ...



이번 터키여행은 그 어느 여행보다 편안하고 즐거웠다

뭐니뭐니 해도 TC를 비롯해 현지가이드들의 피나는 노력때문이었을 것이다.

난 사실 아침밥을 안 먹는 습관이 있는데 아침마다 전화로 아침 왜 안드세요? 조금이라도 드세요를 외쳐대던 TC 언니의 목소리가 아직도 들리는 듯 하다.

엄마는 이스탄불을 떠나며 한국인 현지가이드 (우리는 조다훈이라고 불렀슴) 손을 꼭 쥐었다. 내가 왜 젊은 남자 손을 잡냐고 하자 엄마말이 외국에서 너무나 열심히 사는 젊은이를 보니 고맙다나 어쩐다나 하면서 헤어짐을 아쉬워했다.



우리는 그렇게 아쉬움을 뒤로 하고 한국으로 돌아왔다. 그런데 이스탄불에 다녀온 지 열흘째... 내가 갑자기 출장 명령이 떨어졌다. 자료조사차 이스탄불에 다녀오라는 ... 기가 막히기는 해도 난 시워스럽게 대답했다.



이스탄불요? 지난 번 휴가처럼만 갔다오라고 하면 열번이라도 갈께요...



이건 진심이다. 진짜 내 진심 ..."
터키,"터키의 모습들:안탈랴 지중해 바다~~

물색깔이 정말 파~~랗다 ^-----^"
터키,터키의 모습들!!:시바스 캉갈의 닥터피쉬 온천 계곡의 모습!!
터키,터키의 모습들....:블루모스크 사원의 화려한 모습!!!
터키,"터키에서의 모습들:톱카프 궁전 요리하던 곳의 굴뚝!!!

꼭 우리나랑 공장 굴뚝같다!!!!^^"
터키,"터키, 카파도키아:만화 스머프의 영감을 심어준 곳, 터키의 카파도키아의 파샤바입니다.

노랑풍선과 함께 대한항공을 타고 7월 31일부터 열흘간 다녀왔습니다.

볼 것이 많은 터키 중에서도 볼 것이 많은 카파도키아.

다음에 가시는 분들은 더 많은 것을 보실 수 있기를..."
터키,"터키에 방문중...:터키에 갔드만,

노대통령과 영부인이 우리를 환영하고 있었다?? !! ^^"
터키,"◈ 여행은 중독이라고...(터키 최종회):아담과 이브의 나라를 떠나며...



보스포러스에서 나와

다음 장소 히포드럼으로 향한다.

그곳 가까이 블루모스크, 아야 소피아가 있다.



아마 배낭 메고 왔다면

이 많은 유적들 찾아다니는데

거리에서 시간 다 보냈을 텐데.....



광장같기도 하고 공원같기도 한

비잔틴시대 전차경기장

히포드럼에 내렸다.



히포드럼



야경보러 왔을 땐

공원인 줄 알고 지나쳤던 곳인데...

숨었던 유적들이 줄지어 나타난다.



U모양으로 가로120m, 세로400m 크기로

10만 명이 앉을 수 있는 좌석이

계단식으로 양옆에 있었다는 히포드럼!

지금은 흔적도 없고 오벨리스크가 우뚝 서있다.





<오벨리스크 앞에서>



♧ 오벨리스크

기원전 15C에 이집트의 투투모스 3세가 태양신에게 바치는 비문이다.

룩소에 있던 것을 로마의 황제 테오도시우스가

콘스탄티노풀로 가져온 것이다.(AD 390년)

수송 중 파손되고 현재 20m만 남아있다.

받침대 대리석에는 테오도시우스황제가 전차경기의 승자에게

월계관을 주는 장면, 경기관람 장면 등이 4면에 조각되어 있다.




오벨리스크 뒤쪽에는 ‘뱀기둥’이 있었다.

세 마리의 뱀이 꽈배기처럼 얽혀 서 있는 모양의 기둥이다.

그리스 도시 국가연맹이 페르시아와의 전쟁에서

승리의 기념으로

페르시아 군의 청동무기를 녹여 만든 것으로

델피의 아폴론신전에 있었는데

4세기경 콘스탄틴 황제가 이곳으로 가져왔단다.



히포드럼을 둘러보는데

꼬르륵~ 꼬르륵~ 한다.

점심 먹고 싶다는 소리지.



비탈진 곳을 내려가니 식당이다.





<피데가 맛있던 식당의 모습>



피데를 직접 화덕에서 구워내는 것이 신기해

옆에서 구경 좀 했다.

동글동글 테니스공 크기의 것을 화덕에 넣으면

럭비공만큼 부풀어 나오는데

찌르면.. 톡! 터질 것 같다.



풍선처럼 부풀어 오른 빵과

온갖 색깔의 야채가 곁들여 나온다.

그 맛도 새콤 달콤 아삭아삭...

터키 말만 들어도 그 맛이 생각난다.

터키를 여행하는 분들 맛보시길.....

역시 맛있는 음식을 먹는 것도 여행의 즐거움이라나...



점심을 먹은 후 천천히 걸어서

거리구경하며 블루모스크로 향했다.





블루모스크(술탄 아흐멧 모스크)





<푸른 지붕의 블루모스크>



블루모스크 입구에 모여 가이드 설명을 듣는데

머리에 수북이 빵을 이고 나타난 빵장수

우리 주위를 맴돈다.

터키 아줌마인줄 알았는데... 검게 탄 아저씨다.

우리TV 속 옛날 떡장수 같다.

둥그런 빵에 깨가 붙어있는데

이곳 사람들의 간식거리인가?



빵을 달라고 하니 머리에 얹은 채 앉아주며

직접 고르도록 하는데...

빵에 손도 안대고 판다.



블루모스크는 햇빛을 받으면

지붕이 파랗게 보이기 때문에 붙여진 이름으로

아야소피아를 모방하여 세운 회교 사원이다.

이스탄불에서 제일 크단다.



제일 큰 사원을 들어가는 문은

몇 사람이 지나다닐 수 있을 정도로 좁아보였다.

그것도 ‘ㅅ’ 모양의 쇠사슬이 엉거주춤 걸려있다.



가이드누나 또 퀴즈다.

“왜 쇠사슬을 걸었을까요?”

이젠 대답도 않는다.

“황제라도 이곳을 들어오려면

말에서 내려 자연히 머리를 숙이도록 하는 장식물이죠.“

머리 숙여 들어가니

단순한 외벽에 세월의 떼를 담고 있다.



이곳은 모스크로 사용되고 있어

신발을 벗고 들어가야 된단다.





<블루모스크 입구의 신발 벗는 곳 앞에서

- 수첩과 볼펜 들고.....>



문 앞에서 비닐주머니를 나눠준다.

그런데 내부에 들어가자 쾌쾌한 냄새가 난다.

가이드누나 왈

“터키사람들 발 냄새가 아니라 관광객들 발 냄새예요.”

(결국 우리 팀 냄새란 말이네.

여기 살고 있다고 편드나?)



이곳 사람들은 하루에도 몇 번씩

신발 벗고 기도하기 때문에 발 냄새가 날 리가 없다나...

맞는 것 같기도 하고, 아닌 것 같기도 하다.



모스크 내부로 들어서니

스테인드그라스가 화려하게 다가왔고

독특한 모양의 오일램프들이

내 키보다 조금 높게 매달려 있었다.





<블루모스크 내부>



바닥에는 같은 크기 같은 모양의 1인용 실크카펫이 깔려있다.

한 칸에 한 명씩 앉아서 기도를 한단다.



사람들이 기도를 하고 있어서

조용히 해야 한다.



여자들은 맨 뒤에서 기도를 하는데...

엎드려 기도할 때 엉덩이를

남자들이 뒤에서 보지 못하도록

아예 자리를 맨 뒤에 만들어놓았단다.



기도하는 무슬림을 뒤로하고

옆문으로 나오니 살 것 같다.



앞을 쳐다보니

빨간 건물의 아야소피아가 눈에 들어온다.





성 소피아 대성당 (아야소피아 박물관)





<아야소피아 앞에서 동생과 인솔자누나>



소피아 앞에 군밤 장수들이 있었다.

우리나라 군밤 맛과 비슷했다.



♧ 아야 소피아

세계 7대 불가사의 건축물이다.

비잔틴시대에는 교회로, 오스만터키시대에는 모스크로, 현재는 박물관으로 사용되고 있다.

첫 번째 건물은 AD 390년에 목재로 지어졌으나 화재로 소실되었고

두 번째 교회는 테오도시우스 황제의 명령으로 지어졌으나 히포드럼에서 마차경기 도중 일어난 니카반란으로 파괴되었다.

현재건물은 세 번째 지은 것으로 유스티니안 황제에 의해 537년 완공된 것이다.

교회 내부의 많은 기둥은 에페소의 아르테미스신전으로부터 가져왔고, 심지어 이집트로부터도 가져왔다.

황제의 대관식, 전쟁의 승리를 축하하는 장소로 사용되었으나 1204년 제4차 십자군 전쟁 때에는 십자군들의 약탈의 대상이 되기도 했다.



길을 건너 소피아 정문에 이르렀다.

복스런 개가 낮은 지붕 위에 올라서서

꼬리치며 우리를 반긴다.



사원 내부로 들어서니

두 종교의 흔적을 지니고 있었다.

회교사원은 사우디아라비아 메카를 향해야 되기 때문에

모스크로 바뀌면서 미랍(메카를 향하는 문처럼 생긴 구조물)의 방향을 틀었단다.





<아야소피아 내부>



기둥에 붙어 있는 큼지막한 원판이 인상적이다.

붓글씨란다.

한국, 중국, 일본에서만 붓을 사용한 줄 알았는데....



2층엔 비잔틴시대의 모자이크벽화들이 그려져 있다.

오래되어 벗겨진 것처럼 보인다.

회색으로 덧칠해진 것을 벗긴 것이란다.





<복원된 모자이크>



소피아가 성당에서 모스크로 바뀌면서

모자이크와 벽화들을 5cm이상의 횟가루도 덮었단다.

비잔틴의 황제들이 하느님에게 모든 것을 바치는 그림들이었기에...

파내지 않은 것이 다행이다.



그후 아타 트루크 대통령이 박물관으로 바꾸면서

모자이크를 다시 볼 수 있게 되었단다.



기독교 문화와 이슬람 문화를 담고 있는 소피아를 뒤로 하고

그랜드 바자르로.....

사람 사는 것을 보려면 시장에 가야한단다.





그랜드 바자르





<그랜드바자르 입구>



그랜드 바자르로 가는 도중에

가이드누나 미리 주의사항을 말해주는데.....

“첫째, 물건 값은 무조건 반으로 깎아요.”

“둘째, 산 물건 값 서로에게 묻지 마세요. 비싸게 산 사람은 속상하니까요.”



그랜드 바자르(‘큰 시장’이란 뜻) 근처 주차장에 도착했다.

관광객들과 그들이 타고 온 대형 버스들로 꽉 차있었다.



이곳은 우리나라 남대문시장과 같아

물건도 다양하고 값도 깎기 나름이어

선물과 기념품 준비하기에 적당한 곳이었다.



우리는 먼저 카펫을 구경하러 갔다.

헤레케 실크카펫이 유명하다고 하는데

솜털처럼 부드러웠다.



여러 종류의 사과 차와

알라의 눈이 곳곳에 많이 있다.



그런데 버스에서 배운 터키말로 얼마냐고 물으면

한국말로 대답한다.

“네까다(얼마?)”

“이 달러(two 달러가 아니고.)”

내 동생 곧바로 외워둔 터키어 쓴다.

“인디림(깍아주세용~)”



파사미나(가볍고 부드러운 양모 머플러)는

다른 곳보다 싸게 샀다고 우리엄마 좋아하신다.

친척들에게 선물했는데

색깔이 예쁘고 멋스러워서 모두 좋아했다.



예쁜 터키 찻잔도 많은데

크기는 작고 잔의 허리가 잘록하게 생겼다.





<터키찻잔>



이런 모양은 차가 빨리 식지 않는다고 한다.

그런데 흥정이 안 되어 그냥 돌아섰다.

결국 출국하기 직전 공항에서 샀는데

우리일행 아줌마와 같이 2세트를 사니까 깎아준다.(예쁜 티스푼도 주네.)

지금도 터키생각나면 우리가족 이 찻잔에 사과차를 마신다.



이스탄불의 중심거리 탁심광장에 있는 식당에서

터키에 와서 처음으로 한식을 먹었다.

오랜만에 김치와 밥을 먹으니

우린 역시 한국사람 이구나!



분주한 탁심광장을 뒤로하고

공항으로 출발했다.





이스탄불은 5000년 인류역사가 숨쉬고 있는 곳이다.

앗시리아, 그리스, 로마, 기독교, 비잔틴, 이슬람교에 이르기까지.....

문명의 진수들이 시내 중심가에 빼곡히 들어 있어

살아있는 거대한 옥외 박물관다웠다.





아타 투르크 공항에 아쉬움은 남겨 놓고

집으로.....



꿈도 꾸지 않고 자다 보니

어느새 인천공항에 도착했다.



차가운 바람이 우리를 맞이한다.



영종대교를 달려 집으로 가는 차 속에서

어느새 우리가족 흥얼거리고 있으니.....



여행가서 하려고 연습한 노래

거북이의 ‘빙고’이다.



♬♪♩♬♪♩♬♪♩

...........................



지금 내가 있는 이 땅이 너무 좋아

이민 따윈 생각한적 없었고요.



금 같은 시간 아끼고 또 아끼며

나 비상하리라. 나 바라는데로.



구름타고 하늘을 날아도

지금처럼 좋을 수는 없을 거야.



어떤 게 행복한 삶인가요?



............................

............................"
터키,"터키 찻잔:허리부분이 잘록하게 생긴 모양인데 빨리 식지 않는다고한다.

터키사람들은 이런 찻잔에 하루에도 여러잔씩 차를 마신다고한다."
